tstep,phl_ssp126,phl_ssp245,phl_ssp585,phs_ssp126,phs_ssp245,phs_ssp585
368,1.620347917,1.620347917,1.620347917,1.843833655,1.843833655,1.843833655
369,1.271602134,1.271602134,1.271602134,1.637809901,1.637809901,1.637809901
370,0.731802134,0.731802134,0.731802134,1.167181438,1.167181438,1.167181438
371,0.174352181,0.174352181,0.174352181,0.329415584,0.329415584,0.329415584
372,0.061182012,0.061182012,0.061182012,0.126490726,0.126490726,0.126490726
373,-0.012362451,-0.012362451,-0.012362451,-0.018575681,-0.018575681,-0.018575681
374,0.013172476,0.013172476,0.013172476,0.030329491,0.030329491,0.030329491
375,0.385340248,0.385340248,0.385340248,0.548116812,0.548116812,0.548116812
376,0.966613657,0.966613657,0.966613657,1.179927546,1.179927546,1.179927546
377,1.182595171,1.182595171,1.182595171,1.788596322,1.788596322,1.788596322
378,1.36236431,1.36236431,1.36236431,1.919818504,1.919818504,1.919818504
379,1.527278264,1.527278264,1.527278264,2.093188136,2.093188136,2.093188136
380,1.524713711,1.524713711,1.524713711,2.008012484,2.008012484,2.008012484
381,1.182273728,1.182273728,1.182273728,1.711405628,1.711405628,1.711405628
382,0.611804204,0.611804204,0.611804204,1.052540032,1.052540032,1.052540032
383,0.186088449,0.186088449,0.186088449,0.352662394,0.352662394,0.352662394
384,0.051374819,0.051374819,0.051374819,0.107310104,0.107310104,0.107310104
385,0.071787638,0.071787638,0.071787638,0.143640186,0.143640186,0.143640186
386,0.132040868,0.132040868,0.132040868,0.279471047,0.279471047,0.279471047
387,0.436784915,0.436784915,0.436784915,0.778058411,0.778058411,0.778058411
388,0.953516819,0.953516819,0.953516819,1.378574537,1.378574537,1.378574537
389,1.419849219,1.419849219,1.419849219,1.848629435,1.848629435,1.848629435
390,1.590229417,1.590229417,1.590229417,2.26379175,2.26379175,2.26379175
391,1.51275025,1.51275025,1.51275025,2.028125286,2.028125286,2.028125286
392,1.460131501,1.460131501,1.460131501,1.933390241,1.933390241,1.933390241
393,1.395470889,1.395470889,1.395470889,1.631792849,1.631792849,1.631792849
394,0.528922529,0.528922529,0.528922529,0.833154949,0.833154949,0.833154949
395,0.148266271,0.148266271,0.148266271,0.279862207,0.279862207,0.279862207
396,0.053070785,0.053070785,0.053070785,0.108583196,0.108583196,0.108583196
397,0.043923867,0.043923867,0.043923867,0.089574746,0.089574746,0.089574746
398,0.168843707,0.168843707,0.168843707,0.317958567,0.317958567,0.317958567
399,0.586234362,0.586234362,0.586234362,0.838033007,0.838033007,0.838033007
400,1.000749397,1.000749397,1.000749397,1.415756496,1.415756496,1.415756496
401,1.205430497,1.205430497,1.205430497,1.840047043,1.840047043,1.840047043
402,1.320349124,1.320349124,1.320349124,2.103369811,2.103369811,2.103369811
403,1.448791063,1.448791063,1.448791063,2.072291294,2.072291294,2.072291294
404,1.316102203,1.316102203,1.316102203,1.82913416,1.82913416,1.82913416
405,1.477869118,1.477869118,1.477869118,1.776237045,1.776237045,1.776237045
406,0.596571411,0.596571411,0.596571411,0.89198596,0.89198596,0.89198596
407,0.23770948,0.23770948,0.23770948,0.381126788,0.381126788,0.381126788
408,0.038303507,0.038303507,0.038303507,0.079150772,0.079150772,0.079150772
409,0.053646333,0.053646333,0.053646333,0.100338829,0.100338829,0.100338829
410,0.1858942,0.1858942,0.1858942,0.309127346,0.309127346,0.309127346
411,0.689818271,0.689818271,0.689818271,0.824580697,0.824580697,0.824580697
412,1.238850717,1.238850717,1.238850717,1.54488469,1.54488469,1.54488469
413,1.94920849,1.94920849,1.94920849,2.108487645,2.108487645,2.108487645
414,1.452041128,1.452041128,1.452041128,2.195588188,2.195588188,2.195588188
415,1.408429733,1.408429733,1.408429733,2.180838569,2.180838569,2.180838569
416,1.380752285,1.380752285,1.380752285,2.020922386,2.020922386,2.020922386
417,1.400804235,1.400804235,1.400804235,1.812427183,1.812427183,1.812427183
418,0.575348592,0.575348592,0.575348592,1.07514533,1.07514533,1.07514533
419,0.14706639,0.14706639,0.14706639,0.301576446,0.301576446,0.301576446
420,0.04908238,0.04908238,0.04908238,0.102466309,0.102466309,0.102466309
421,0.073039675,0.073039675,0.073039675,0.131472823,0.131472823,0.131472823
422,0.172599521,0.172599521,0.172599521,0.320191056,0.320191056,0.320191056
423,0.575618491,0.575618491,0.575618491,0.809369909,0.809369909,0.809369909
424,0.977284724,0.977284724,0.977284724,1.429562443,1.429562443,1.429562443
425,1.08354724,1.08354724,1.08354724,1.709225897,1.709225897,1.709225897
426,1.392237716,1.392237716,1.392237716,2.189898467,2.189898467,2.189898467
427,1.23593311,1.23593311,1.23593311,2.052032001,2.052032001,2.052032001
428,1.336414729,1.336414729,1.336414729,2.018314135,2.018314135,2.018314135
429,1.347318079,1.347318079,1.347318079,1.797206266,1.797206266,1.797206266
430,0.547923927,0.547923927,0.547923927,0.999621488,0.999621488,0.999621488
431,0.161849916,0.161849916,0.161849916,0.345538525,0.345538525,0.345538525
432,0.042775282,0.042775282,0.042775282,0.098806446,0.098806446,0.098806446
433,0.058345941,0.058345941,0.058345941,0.109226305,0.109226305,0.109226305
434,0.20172249,0.20172249,0.20172249,0.345281373,0.345281373,0.345281373
435,0.691425662,0.691425662,0.691425662,0.898851151,0.898851151,0.898851151
436,1.211380789,1.211380789,1.211380789,1.467310876,1.467310876,1.467310876
437,1.361645232,1.361645232,1.361645232,1.990239424,1.990239424,1.990239424
438,1.416400248,1.416400248,1.416400248,2.259259706,2.259259706,2.259259706
439,1.495667062,1.495667062,1.495667062,2.252514081,2.252514081,2.252514081
440,1.476170917,1.476170917,1.476170917,1.990022834,1.990022834,1.990022834
441,1.479620681,1.479620681,1.479620681,1.912247235,1.912247235,1.912247235
442,0.593691159,0.593691159,0.593691159,1.059102832,1.059102832,1.059102832
443,0.18784997,0.18784997,0.18784997,0.386963945,0.386963945,0.386963945
444,0.056089063,0.056089063,0.056089063,0.123778023,0.123778023,0.123778023
445,0.068513002,0.068513002,0.068513002,0.149851102,0.149851102,0.149851102
446,0.200261793,0.200261793,0.200261793,0.433558096,0.433558096,0.433558096
447,0.487660225,0.487660225,0.487660225,0.858485167,0.858485167,0.858485167
448,0.862403031,0.862403031,0.862403031,1.328554086,1.328554086,1.328554086
449,1.423833246,1.423833246,1.423833246,1.960933923,1.960933923,1.960933923
450,1.285352344,1.285352344,1.285352344,2.079003717,2.079003717,2.079003717
451,1.275455074,1.275455074,1.275455074,2.033413216,2.033413216,2.033413216
452,1.189862348,1.189862348,1.189862348,1.811470416,1.811470416,1.811470416
453,1.236963797,1.236963797,1.236963797,1.630661873,1.630661873,1.630661873
454,0.714225005,0.714225005,0.714225005,1.070388328,1.070388328,1.070388328
455,0.232575614,0.232575614,0.232575614,0.430114172,0.430114172,0.430114172
456,0.036940071,0.036940071,0.036940071,0.088941118,0.088941118,0.088941118
457,0.064291495,0.064291495,0.064291495,0.121382999,0.121382999,0.121382999
458,0.171249422,0.171249422,0.171249422,0.32468324,0.32468324,0.32468324
459,0.59952925,0.59952925,0.59952925,0.934175206,0.934175206,0.934175206
460,0.964980699,0.964980699,0.964980699,1.492119739,1.492119739,1.492119739
461,1.318659925,1.318659925,1.318659925,1.89229577,1.89229577,1.89229577
462,1.307026854,1.307026854,1.307026854,1.980550351,1.980550351,1.980550351
463,1.248055537,1.248055537,1.248055537,1.800618476,1.800618476,1.800618476
464,1.802483787,1.802483787,1.802483787,2.089299915,2.089299915,2.089299915
465,1.293028177,1.293028177,1.293028177,1.702421444,1.702421444,1.702421444
466,0.816947184,0.816947184,0.816947184,1.212071032,1.212071032,1.212071032
467,0.186827058,0.186827058,0.186827058,0.357783001,0.357783001,0.357783001
468,0.056769716,0.056769716,0.056769716,0.110858297,0.110858297,0.110858297
469,0.054389996,0.054389996,0.054389996,0.108598391,0.108598391,0.108598391
470,0.198114037,0.198114037,0.198114037,0.357980521,0.357980521,0.357980521
471,0.678601198,0.678601198,0.678601198,0.896374483,0.896374483,0.896374483
472,1.547066397,1.547066397,1.547066397,1.533371183,1.533371183,1.533371183
473,1.282384182,1.282384182,1.282384182,1.973402534,1.973402534,1.973402534
474,1.472851531,1.472851531,1.472851531,2.208320284,2.208320284,2.208320284
475,1.399099747,1.399099747,1.399099747,2.078673999,2.078673999,2.078673999
476,1.615947998,1.615947998,1.615947998,1.978168136,1.978168136,1.978168136
477,1.632154091,1.632154091,1.632154091,1.848399958,1.848399958,1.848399958
478,0.804331,0.804331,0.804331,1.171961197,1.171961197,1.171961197
479,0.137928341,0.137928341,0.137928341,0.285013569,0.285013569,0.285013569
480,0.054592597,0.054592597,0.054592597,0.105527134,0.105527134,0.105527134
481,0.070428527,0.070428527,0.070428527,0.134595068,0.134595068,0.134595068
482,0.176404217,0.176404217,0.176404217,0.350525701,0.350525701,0.350525701
483,0.715961867,0.715961867,0.715961867,0.92748924,0.92748924,0.92748924
484,0.94733448,0.94733448,0.94733448,1.370197935,1.370197935,1.370197935
485,1.343018253,1.343018253,1.343018253,1.890834084,1.890834084,1.890834084
486,1.376342851,1.376342851,1.376342851,2.102508953,2.102508953,2.102508953
487,1.412047892,1.412047892,1.412047892,2.063753907,2.063753907,2.063753907
488,1.515281401,1.515281401,1.515281401,1.933238674,1.933238674,1.933238674
489,1.80243361,1.80243361,1.80243361,1.892040443,1.892040443,1.892040443
490,0.713567343,0.713567343,0.713567343,1.104981985,1.104981985,1.104981985
491,0.198358702,0.198358702,0.198358702,0.357631468,0.357631468,0.357631468
492,0.050796776,0.050796776,0.050796776,0.098409337,0.098409337,0.098409337
493,0.050532643,0.059883871,0.03741574,0.094548684,0.104799906,0.059145919
494,0.156175082,0.162703641,0.134749311,0.313952542,0.308394112,0.233685959
495,0.503524854,0.489297216,0.681473777,0.662371029,0.76880042,0.822869196
496,1.307141137,0.859262425,1.059967903,1.355853916,1.264555802,1.457107896
497,0.903457368,2.225919804,1.468156193,1.733923695,2.041166699,2.09873217
498,1.057980024,1.928587809,1.280462,1.896587313,2.280252706,2.035373893
499,1.194695973,1.682991018,1.395878614,1.994938098,2.154534704,1.925851288
500,1.501381365,1.640677707,1.516897287,2.062930401,1.943599338,1.881225382
501,1.215928815,1.585742657,1.503973333,1.675546007,1.843711107,1.776670232
502,0.682901326,0.69149633,0.658737363,1.140222845,1.038364749,1.054481587
503,0.12044491,0.1418478,0.14962906,0.278284156,0.271532626,0.273518452
504,0.039157653,0.036103304,0.020696208,0.093080881,0.061845899,0.051182147
505,0.063791577,0.044406303,0.051960976,0.122371542,0.077552194,0.103672425
506,0.138697538,0.109342301,0.118168202,0.309710605,0.212051729,0.241620217
507,0.331372852,0.474019714,0.556481299,0.650343619,0.821021859,0.762454974
508,0.767640777,0.942005912,1.217225102,1.149021002,1.308012729,1.395417283
509,1.509082963,1.065611837,1.465038854,1.823594537,1.724784365,2.079186361
510,1.361479576,1.236896427,1.551616447,2.066028712,2.082892079,2.176833923
511,1.294106759,1.256334854,1.520414907,2.061064253,1.98512288,2.022127499
512,1.077605882,1.341822919,1.640764893,1.624961157,1.833574662,2.03352523
513,1.109199093,1.272308676,1.700283236,1.508453153,1.64894805,1.893045824
514,0.680818005,0.777174312,0.996715343,0.987804,1.044047124,1.193805458
515,0.183084973,0.185328398,0.152511731,0.296601831,0.353252096,0.29940464
516,0.040523689,0.041069751,0.057108935,0.083348387,0.094492008,0.126235381
517,0.049861733,0.041318802,0.082967766,0.088863705,0.07697493,0.158170729
518,0.14067255,0.078037579,0.12865586,0.293864649,0.166977432,0.231307158
519,0.382364073,0.434536369,0.408943461,0.709243938,0.680314458,0.71466887
520,1.543578671,0.815729626,1.444011372,1.198077515,1.341597854,1.230523794
521,1.984486127,1.417803874,1.988235235,1.927702366,1.876625978,1.960022202
522,1.398305504,1.360640257,1.631593037,2.013096706,1.951901862,1.991997541
523,1.446154179,1.490512249,1.57575252,2.014713825,1.999096376,2.025790218
524,1.30000745,1.360856133,1.492148386,1.815396515,1.787191395,1.873556174
525,1.670761604,1.364197461,1.700891591,1.89158983,1.644469102,1.791196685
526,0.740918341,0.788738204,0.770938713,1.088745309,1.086972885,1.061304001
527,0.160587892,0.219161553,0.19874946,0.280278978,0.352744903,0.330193415
528,0.042293461,0.032452262,0.044965271,0.075830666,0.073560138,0.077837857
529,0.050709798,0.038476423,0.068242457,0.082153658,0.079764374,0.116944114
530,0.164833119,0.126412334,0.152396773,0.292036441,0.236687316,0.276614195
531,0.803076397,0.599647683,0.478307432,0.802462776,0.826456201,0.77499063
532,1.683029846,1.116431452,1.02796529,1.291813199,1.676442466,1.33449806
533,2.316611002,1.821115776,2.362287424,1.927551623,2.237745243,1.943452475
534,2.187084518,1.523129783,1.923114634,2.376289725,2.145966793,2.148187437
535,1.751602331,1.563361517,1.545701996,2.211946796,1.967746549,1.932471045
536,1.429445544,1.626461888,1.427908811,1.835562517,1.913586013,1.770719022
537,1.590721597,1.826734457,1.411650921,1.80335757,1.954605825,1.65376692
538,0.745043694,0.858317822,0.775465884,1.055911151,1.141377172,1.031434116
539,0.174472317,0.120621393,0.129663427,0.295393661,0.276783588,0.249097053
540,0.050896147,0.038165751,0.049371596,0.096687566,0.082839629,0.085677878
541,0.061988736,0.057673596,0.072615769,0.107817354,0.108092486,0.12541858
542,0.15118302,0.156525035,0.152546567,0.293735673,0.326555423,0.273063626
543,0.417173919,0.561686867,0.496307989,0.731458643,0.790212063,0.76107205
544,1.242903841,0.711464799,1.363452104,1.293934159,1.283997347,1.387447001
545,1.458966339,1.961874343,1.775416041,1.905921657,2.183422594,1.892174233
546,1.955223318,1.520992115,1.752153205,2.338386691,2.219881145,2.042497437
547,1.638420745,1.724318024,1.591077778,2.180494211,2.340274544,1.989890829
548,1.516110072,1.446000515,1.565775747,1.891349831,1.898962257,1.868364468
549,1.297206792,1.415443065,1.710153425,1.583275636,1.703022627,1.855356516
550,0.539922812,0.762440507,0.70863305,0.879355188,1.100189116,1.026265949
551,0.222220231,0.172610969,0.165273928,0.345833421,0.331794289,0.282251491
552,0.073392935,0.04022229,0.055898918,0.118763313,0.086637317,0.119829261
553,0.058322887,0.051333462,0.06416957,0.098423323,0.097523201,0.124221062
554,0.304845255,0.158088236,0.195836143,0.453049959,0.295690342,0.336479739
555,0.533798229,0.486025357,0.662941332,0.96609125,0.716561552,0.920346614
556,1.134917833,1.113316181,1.237900529,1.546513161,1.405205956,1.586542031
557,1.718419697,1.422466864,1.260258795,2.007153604,1.971938575,1.8933448
558,1.84407742,1.696338016,1.342875221,2.129259174,2.28078998,2.022971343
559,1.43667723,1.699967889,1.391457564,1.927450916,2.149064237,1.858448
560,1.386051411,1.477318849,1.65058908,1.823897474,1.900424422,2.023503844
561,1.405652343,1.720267799,1.280939618,1.667065156,1.869329211,1.610898278
562,0.860291225,0.868269303,0.856978019,1.105090419,1.092133333,1.116456926
563,0.166000443,0.132386343,0.132656633,0.260620886,0.261141699,0.204197909
564,0.089593307,0.038018029,0.036221563,0.168173992,0.080282068,0.081004953
565,0.059074342,0.043107289,0.07529257,0.121567567,0.073125802,0.126353408
566,0.223518664,0.202749342,0.169374647,0.385741415,0.370954462,0.32786564
567,0.614286073,0.617459534,0.413280538,0.95986853,0.860647735,0.673751178
568,1.314584609,1.093915004,1.833741738,1.399146727,1.562769353,1.341289983
569,2.26103367,2.332232931,1.622131545,1.993484162,2.228759003,1.771404731
570,2.078476231,1.786446249,1.425082723,2.161499921,2.426716889,1.982860366
571,1.667858413,1.60606776,1.658488537,2.042557776,2.19065568,2.109164774
572,1.645958508,1.544305556,1.460592386,1.951957281,1.92057693,1.841742469
573,1.685248413,1.430495219,1.386237415,1.844245608,1.692318388,1.703970094
574,0.850824212,0.92146577,0.963308016,1.139295945,1.136591006,1.225103615
575,0.108749761,0.117517436,0.1426095,0.221359033,0.234869378,0.289825824
576,0.088407351,0.05239084,0.043243012,0.162648167,0.106969124,0.102680264
577,0.067083975,0.043114772,0.059464858,0.120077004,0.07590077,0.112651543
578,0.238137842,0.151816018,0.167083405,0.338308305,0.292204287,0.261864546
579,0.648254228,0.447838835,0.865310031,0.875477544,0.687868953,0.989302552
580,1.035111155,1.299725406,0.922348008,1.512343558,1.44680977,1.607337908
581,1.562936047,1.408507764,1.59084013,1.932379345,1.982457891,1.909532416
582,1.852574304,1.90423556,2.207412859,2.225934296,2.326767898,2.147943335
583,1.334466932,1.649295866,1.839347874,1.945247435,2.0556724,2.16169
584,1.354436396,1.903543282,1.635104723,1.733368267,2.144930157,1.970485036
585,1.603103502,1.451207434,1.288122117,1.794542031,1.729580898,1.591203679
586,0.82946514,0.560187727,0.936920405,1.103699596,0.990982465,1.129174347
587,0.198118593,0.175847237,0.153775688,0.314666173,0.315688189,0.289616497
588,0.078815052,0.062121885,0.029898362,0.129890004,0.113818286,0.062765661
589,0.108921071,0.073623788,0.032139112,0.172975407,0.125679096,0.056460457
590,0.240609409,0.152413873,0.117575101,0.337349922,0.300910173,0.23852597
591,0.631661734,0.330651901,0.509797285,0.855261663,0.579410325,0.754514149
592,1.197609283,1.073723984,1.152254831,1.387216975,1.204016293,1.476966239
593,1.6367724,1.501186386,1.275214705,1.921343589,1.914851085,1.994458633
594,1.281704593,1.683811115,1.308671561,1.926335934,2.09478909,2.0244768
595,1.527536323,1.336723221,1.221101785,1.838991029,1.864324968,1.848197425
596,1.647713776,1.325145993,1.108298204,1.859851426,1.793512852,1.525417292
597,1.28333964,1.321509947,1.154281135,1.544955311,1.695767329,1.499451569
598,0.778223294,0.721587072,0.977753802,1.077726146,1.023454721,1.190958829
599,0.244618548,0.209826644,0.197438702,0.379912518,0.340739209,0.333125661
600,0.060062496,0.041953783,0.074077987,0.103938936,0.087584117,0.149263497
601,0.08582694,0.042812887,0.051672392,0.156940731,0.076885193,0.097110787
602,0.176614327,0.132211329,0.179531294,0.317013593,0.238839897,0.348361173
603,0.654271041,0.716683178,0.435886668,0.850689158,0.835065684,0.684065507
604,1.184687563,1.097482477,1.400168082,1.64295925,1.558160323,1.496794511
605,1.851489416,1.022951719,1.583078421,2.153462773,1.796497031,2.097266222
606,1.737337157,1.356481223,1.479751019,2.094039507,2.131445028,2.044660635
607,1.501664466,1.259041765,1.170055131,1.981372986,1.895678612,1.689583073
608,1.438935998,1.47880225,1.459643562,1.769285638,1.912225684,1.88593493
609,1.271239963,1.318014445,1.05042867,1.576334121,1.692338587,1.438100554
610,0.886691309,0.77140592,0.482373029,1.133207736,1.101317811,0.921803295
611,0.243142117,0.15066879,0.189528213,0.404738094,0.305910663,0.35153947
612,0.050973331,0.041603894,0.044204161,0.109269427,0.085672437,0.086588613
613,0.053322292,0.040523356,0.058202461,0.101673638,0.07325443,0.108520149
614,0.158676544,0.164680011,0.252517472,0.254170473,0.31372224,0.417840684
615,1.126741007,0.540320534,0.589278208,1.025548932,0.897133353,0.771838012
616,1.088359471,1.030135662,1.049096933,1.544292112,1.378927031,1.318724277
617,1.832246131,1.53524065,1.295446727,1.935147989,1.95871307,1.97005931
618,1.562249455,2.274964438,1.044355847,1.922742762,2.321568807,1.935132767
619,1.373923942,1.220607192,1.065145916,1.787980415,1.724187891,1.831152051
620,1.481944289,1.433342733,1.187120776,1.762661911,1.823096462,1.692461177
621,1.345017866,1.398926079,1.400654436,1.581537557,1.682339382,1.698974961
622,0.569176171,0.906717218,0.6871718,0.969763751,1.125342124,1.014602085
623,0.208727258,0.226576197,0.156529465,0.35909381,0.350636112,0.284631223
624,0.041365953,0.056090631,0.022511442,0.078104348,0.109396468,0.056420791
625,0.102431177,0.040970948,0.057456354,0.170792875,0.07655725,0.112750131
626,0.175073447,0.1231496,0.189022186,0.333453044,0.236132876,0.377520736
627,0.629243548,0.718447778,0.422489312,0.918425681,0.76595419,0.743432149
628,1.140801562,1.265645165,1.007892495,1.479984893,1.538302454,1.474249321
629,1.667188455,2.070630757,1.443645259,1.894391246,2.220321991,1.906390694
630,1.605963646,1.604301918,1.633878981,1.972457483,2.102452109,2.204356035
631,1.704628992,1.611170735,1.681386422,2.040978956,1.98539021,2.236152169
632,1.380945299,1.712166529,1.582365664,1.68725893,1.933713101,2.017154906
633,1.711523632,1.218716505,1.531950916,1.748700902,1.499092596,1.836030251
634,0.835880845,0.941493915,0.902906712,1.068723754,1.121096413,1.193611648
635,0.16392316,0.161257205,0.191198649,0.294006779,0.282747101,0.372791111
636,0.043172379,0.043216292,0.016250159,0.079301849,0.090379504,0.049061848
637,0.070552907,0.059087806,0.030641269,0.1288647,0.108098992,0.064410592
638,0.3248544,0.137349651,0.135243721,0.471852566,0.278337467,0.304456398
639,0.566404841,0.481316559,0.590552427,0.958690299,0.725141001,0.753649685
640,1.581205446,0.869266062,0.996574947,1.135534929,1.253386773,1.293919669
641,1.760699862,1.816710024,1.220820742,2.065547458,1.986030863,1.881519508
642,1.862487716,1.664263704,1.535260984,2.180678817,2.106490995,2.204524634
643,1.317451875,1.668994911,1.551697511,1.726121504,2.223636893,2.157096107
644,1.353621436,1.619032075,1.433252645,1.6790616,2.064656013,1.905486959
645,1.406768856,1.258728724,1.509834832,1.663864856,1.649620601,1.87509213
646,0.613917107,0.709727084,0.543236243,0.982144228,1.073774027,0.987843986
647,0.232114665,0.139967354,0.122107602,0.353188717,0.290069697,0.263374398
648,0.028516015,0.027046396,0.051623429,0.059603387,0.052080159,0.104417317
649,0.062002,0.050149878,0.054591103,0.110093906,0.086593605,0.103801586
650,0.189183987,0.143266718,0.150702357,0.366290512,0.28430817,0.283226233
651,0.462470114,0.53015143,0.332928675,0.651475997,0.750044158,0.583935013
652,1.526928472,0.720943327,1.067591806,1.259673491,1.240697795,1.160554518
653,1.600597411,1.563474132,1.490314105,1.920526158,1.843257502,1.831100212
654,1.758618677,1.517243078,2.216174028,2.227475105,2.189058517,2.375925824
655,1.482401307,1.26636338,1.456628055,2.001498436,1.880673059,1.986673564
656,1.354790493,1.279996296,1.884477064,1.762587792,1.717153548,2.221169788
657,1.185548464,1.144965679,1.544543816,1.553749022,1.546051245,1.783128759
658,0.668408155,0.560954179,0.777959176,1.016839277,0.933169008,1.064374111
659,0.169916417,0.163779398,0.154354992,0.257524612,0.312312337,0.267652777
660,0.073655284,0.048909241,0.04989014,0.13618537,0.0908386,0.102628214
661,0.080674053,0.057273143,0.060349188,0.127178054,0.101533784,0.116284885
662,0.220672987,0.094522292,0.189732561,0.351121462,0.182182573,0.392172263
663,0.520020729,0.579144808,0.428582315,0.770917121,0.859179403,0.702022259
664,2.041795493,0.936191795,1.698314972,1.200057615,1.647012728,1.268474019
665,1.520852672,1.806019407,1.765241407,1.951493907,2.09901801,1.825031815
666,2.021132005,1.398873566,1.657580141,2.242266358,2.008365616,2.081797062
667,1.376738253,1.404193652,1.725654639,1.825420127,2.016783942,2.027383661
668,1.510375499,1.466895957,1.418297569,1.847891214,1.932130331,1.761652577
669,1.562000275,1.502702745,1.436009167,1.761695962,1.734242936,1.686735133
670,0.625246344,0.788847566,0.85613979,0.980279263,1.078098842,1.128495944
671,0.136043661,0.189435859,0.141192138,0.268554824,0.363536351,0.271164409
672,0.034249132,0.056538498,0.036983778,0.070028078,0.113240039,0.080804964
673,0.060532786,0.040308748,0.049880529,0.106327212,0.071180325,0.096335735
674,0.145503434,0.196258158,0.275486821,0.270899839,0.389016894,0.427749073
675,0.515662422,0.430463315,0.727388523,0.737454384,0.725038352,0.837234698
676,1.254188019,1.44359857,1.104372842,1.199020134,1.701690308,1.50400807
677,1.140277858,1.337267485,1.727650204,1.715973332,1.960618658,1.933765527
678,1.542478203,1.728852776,1.686576176,2.082888642,2.174333646,2.166232299
679,1.178220288,1.492720094,1.474784202,1.813069694,2.013901539,1.883299098
680,1.260552408,1.448215531,1.672269062,1.706355203,1.897404456,1.977845443
681,1.371985118,1.414725932,1.614699298,1.690160209,1.718560138,1.82122208
