"","simulation","year","month","prod_Cop","prod_Eup","prod_MZL","prod_MZS","prod_NCa","prod_Ph_Total","WGOA_prod_Ph_centered_1"
"423","ssp126",2015,3,1.09409530794426,-0.0206728383195725,2.34806671706345,2.21838396545073,0.302977836948526,27.4230992722032,0.727660240098331
"424","ssp126",2015,4,3.06592572067854,0.0534249735578076,6.23226420410125,3.53335529317885,1.53765181030961,47.656145545747,1.26453549125752
"425","ssp126",2015,5,4.50048894930735,0.291591396506075,8.44052689721258,5.2651217122513,5.50075315418878,55.2975713991389,1.46729746633482
"426","ssp126",2015,6,8.48492895984681,1.21890531846497,13.2581222232674,7.65231926750131,4.40529710104727,70.9271471920363,1.88202159219695
"427","ssp126",2015,7,7.87823112556224,2.85641252393361,10.7274063164469,6.53089356027836,-0.230301438263087,65.1024900912139,1.72746680090933
"428","ssp126",2015,8,6.5975565431943,2.60838538746318,9.95926642928594,5.99656539936325,-0.0151380483577628,66.4244282734782,1.76254386661783
"429","ssp126",2015,9,6.48824336913981,1.84532889286422,9.01072065242746,5.16032191819993,-0.00228982729611866,62.2623288717133,1.65210433460362
"430","ssp126",2015,10,2.09626444160672,0.579913585161397,3.38217261266447,2.37887525582301,-0.000506584832354481,30.6417667655317,0.813066208903839
"431","ssp126",2015,11,-0.318043051183779,-0.122924938353063,0.127605155328898,0.536789159008689,-0.000393114505017726,10.0464116473808,0.266577247119175
"432","ssp126",2015,12,-0.372824559607993,-0.139266670217077,-0.147124292791723,-0.0543608477605106,-0.000192368052909898,2.80335182592666,0.0743857447506517
"433","ssp126",2016,1,-0.202630140002763,-0.101651145878103,0.181603529563192,0.116886485667642,-0.000677502142934368,3.31797027457039,0.0880409257417623
"434","ssp126",2016,2,0.0953363108005372,-0.0608384228466927,0.938798566897295,0.754730621612298,0.00375769285912516,10.8308063911006,0.287390827009672
"435","ssp126",2016,3,1.2033503200503,-0.00968795931090933,3.16761695774233,2.68040028003569,0.270365123823882,31.4878585991736,0.83551689475455
"436","ssp126",2016,4,3.94363943927946,0.104015974833494,5.86431072867003,3.62610388690478,2.57536754589903,53.0387311762861,1.40736010467523
"437","ssp126",2016,5,5.82662275250249,0.414238303772019,11.0976608115075,6.72886733631993,7.49197739134138,66.3681122667054,1.76104954540333
