"year","species_group_code","species_group_name","species_name","retained_or_discarded","agency_gear_code","conf_flag","catch_mt"
"2019","SCLP","Sculpin","sculpin, other large","D","HAL",0,172.2739288145
"2019","SCLP","Sculpin","sculpin, other large","D","NPT",0,4.0161493426
"2019","SCLP","Sculpin","sculpin, other large","D","POT",0,27.1914555541
"2019","SCLP","Sculpin","sculpin, other large","R","NPT",1,NA
"2019","SCLP","Sculpin","sculpin, plain","D","HAL",0,0.468272318
"2019","SCLP","Sculpin","sculpin, plain","D","NPT",0,3.5472663285
"2019","SCLP","Sculpin","sculpin, yellow irish lord","D","HAL",0,47.3712308812
"2019","SCLP","Sculpin","sculpin, yellow irish lord","D","NPT",0,237.318512867
"2019","SCLP","Sculpin","sculpin, yellow irish lord","D","POT",0,3.3788581495
"2019","SCLP","Sculpin","sculpin, yellow irish lord","R","NPT",1,NA
"2019","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D","NPT",0,0.1861727011
"2019","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D","POT",0,0.0315512378
"2019","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","R","NPT",0,3.7666310405
"2019","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","R","PTR",1,NA
"2019","SFL1","GOA Shallow Water Flatfish","flounder, general","D","HAL",0,0.0030399017
"2019","SFL1","GOA Shallow Water Flatfish","flounder, general","D","NPT",0,0.4109409353
"2019","SFL1","GOA Shallow Water Flatfish","flounder, general","D","POT",0,0.0030940903
"2019","SFL1","GOA Shallow Water Flatfish","flounder, starry","D","HAL",0,0.0939500304
"2019","SFL1","GOA Shallow Water Flatfish","flounder, starry","D","NPT",0,70.4883470574
"2019","SFL1","GOA Shallow Water Flatfish","flounder, starry","D","POT",1,NA
"2019","SFL1","GOA Shallow Water Flatfish","flounder, starry","R","NPT",0,32.5058126111
"2019","SFL1","GOA Shallow Water Flatfish","flounder, starry","R","PTR",1,NA
"2019","SFL1","GOA Shallow Water Flatfish","groundfish, general","D","HAL",0,4.7486239753
"2019","SFL1","GOA Shallow Water Flatfish","groundfish, general","D","NPT",1,NA
"2019","SFL1","GOA Shallow Water Flatfish","groundfish, general","D","POT",0,2.2926100834
"2019","SFL1","GOA Shallow Water Flatfish","groundfish, general","R","NPT",1,NA
"2019","SFL1","GOA Shallow Water Flatfish","sole, English","D","NPT",0,34.2983787367
"2019","SFL1","GOA Shallow Water Flatfish","sole, English","D","POT",1,NA
"2019","SFL1","GOA Shallow Water Flatfish","sole, English","R","NPT",0,232.6796378548
"2019","SFL1","GOA Shallow Water Flatfish","sole, English","R","PTR",0,0.42683042
"2019","SFL1","GOA Shallow Water Flatfish","sole, butter","D","NPT",0,22.3379313011
"2019","SFL1","GOA Shallow Water Flatfish","sole, butter","R","NPT",0,268.9285769994
"2019","SFL1","GOA Shallow Water Flatfish","sole, butter","R","PTR",1,NA
"2019","SFL1","GOA Shallow Water Flatfish","sole, petrale","D","NPT",1,NA
"2019","SFL1","GOA Shallow Water Flatfish","sole, rock","D","HAL",0,6.6878315356
"2019","SFL1","GOA Shallow Water Flatfish","sole, rock","D","NPT",0,171.3339004155
"2019","SFL1","GOA Shallow Water Flatfish","sole, rock","D","POT",0,0.3659847883
"2019","SFL1","GOA Shallow Water Flatfish","sole, rock","R","NPT",0,1987.0292819832
"2019","SFL1","GOA Shallow Water Flatfish","sole, rock","R","PTR",0,6.4568873869
"2019","SFL1","GOA Shallow Water Flatfish","sole, sand","D","NPT",1,NA
"2019","SFL1","GOA Shallow Water Flatfish","sole, sand","R","NPT",0,6.1013977335
"2019","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D","HAL",0,0.0528292382
"2019","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D","POT",0,0.8563935888
"2019","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","R","NPT",1,NA
"2019","SRKR","Shortraker Rockfish","rockfish, shortraker","D","HAL",0,163.3789746774
"2019","SRKR","Shortraker Rockfish","rockfish, shortraker","D","NPT",0,34.1797767971
"2019","SRKR","Shortraker Rockfish","rockfish, shortraker","D","POT",0,3.1242570523
"2019","SRKR","Shortraker Rockfish","rockfish, shortraker","D","PTR",0,0.0021494944
"2019","SRKR","Shortraker Rockfish","rockfish, shortraker","R","HAL",0,30.1045756018
"2019","SRKR","Shortraker Rockfish","rockfish, shortraker","R","NPT",0,99.5612998006
"2019","SRKR","Shortraker Rockfish","rockfish, shortraker","R","POT",0,0.7591099736
"2019","SRKR","Shortraker Rockfish","rockfish, shortraker","R","PTR",0,6.3902093081
"2019","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","HAL",0,42.8796519989
"2019","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","NPT",0,15.431593353
"2019","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","POT",0,0.4272589663
"2019","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","HAL",0,183.8429053145
"2019","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","NPT",0,255.164091153
"2019","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","POT",0,0.319893704
"2019","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","PTR",0,1.7472378092
"2019","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan","R","HAL",1,NA
"2019","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan","R","NPT",1,NA
"2019","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan","R","PTR",1,NA
"2019","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian","R","HAL",1,NA
"2019","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian","R","NPT",0,30.3803523992
"2019","USKT","BSAI Skate and GOA Skate, Other","skate, other","D","HAL",0,535.8001185188
"2019","USKT","BSAI Skate and GOA Skate, Other","skate, other","D","NPT",0,155.1240786112
"2019","USKT","BSAI Skate and GOA Skate, Other","skate, other","R","HAL",1,NA
"2019","USKT","BSAI Skate and GOA Skate, Other","skate, other","R","NPT",0,3.0411534503
"2019","USKT","BSAI Skate and GOA Skate, Other","skate, other","R","PTR",0,0.9661517477
"2019","USRK","Shark","Pacific sleeper shark","D","HAL",0,62.1602095558
"2019","USRK","Shark","Pacific sleeper shark","D","NPT",0,23.310797859
"2019","USRK","Shark","Pacific sleeper shark","R","NPT",1,NA
"2019","USRK","Shark","shark, other","D","HAL",0,4.4507662969
"2019","USRK","Shark","shark, other","R","NPT",0,1.2088236661
"2019","USRK","Shark","shark, other","R","PTR",0,0.6499978661
"2019","USRK","Shark","shark, salmon","D","HAL",0,0.0104844252
"2019","USRK","Shark","shark, salmon","D","NPT",0,1.0981861652
"2019","USRK","Shark","shark, salmon","D","PTR",0,12.5176728812
"2019","USRK","Shark","shark, salmon","R","NPT",1,NA
"2019","USRK","Shark","shark, salmon","R","PTR",0,0.7910650931
"2019","USRK","Shark","shark, spiny dogfish","D","HAL",0,485.5720091461
"2019","USRK","Shark","shark, spiny dogfish","D","NPT",0,427.3074480163
"2019","USRK","Shark","shark, spiny dogfish","D","POT",0,1.8360808395
"2019","USRK","Shark","shark, spiny dogfish","R","HAL",1,NA
"2019","USRK","Shark","shark, spiny dogfish","R","NPT",0,18.3918979399
"2019","USRK","Shark","shark, spiny dogfish","R","PTR",0,19.6203647594
"2020","AMCK","Atka Mackerel","greenling, atka mackerel","D","HAL",0,0.0763869407
"2020","AMCK","Atka Mackerel","greenling, atka mackerel","D","NPT",0,93.8716520693
"2020","AMCK","Atka Mackerel","greenling, atka mackerel","R","NPT",0,513.5266290988
"2020","AMCK","Atka Mackerel","greenling, atka mackerel","R","PTR",1,NA
"2020","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","HAL",0,46.5872493961
"2020","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","NPT",0,1069.227402787
"2020","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","POT",0,164.0842506333
"2020","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","PTR",0,0.7022882756
"2020","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","HAL",0,3.8133115924
"2020","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","NPT",0,19475.8134378062
"2020","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","POT",1,NA
"2020","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","PTR",0,355.6714303428
"2020","BSKT","GOA Skate, Big","skate, big","D","HAL",0,187.0140062137
"2020","BSKT","GOA Skate, Big","skate, big","D","NPT",0,98.8735326422
"2020","BSKT","GOA Skate, Big","skate, big","D","PTR",1,NA
"2020","BSKT","GOA Skate, Big","skate, big","R","HAL",0,0.5679203268
"2020","BSKT","GOA Skate, Big","skate, big","R","NPT",0,554.5590136842
"2020","BSKT","GOA Skate, Big","skate, big","R","PTR",0,1.4328982961
"2020","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","D","HAL",0,0.37228007
"2020","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","D","NPT",0,5.3460510016
"2020","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","D","POT",0,0.0973873717
"2020","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","R","NPT",0,4.1285403678
"2020","DFL4","GOA Deep Water Flatfish","sole, dover","D","HAL",0,0.4512168236
"2020","DFL4","GOA Deep Water Flatfish","sole, dover","D","NPT",0,35.5874565656
"2020","DFL4","GOA Deep Water Flatfish","sole, dover","D","POT",0,3.8872836632
"2020","DFL4","GOA Deep Water Flatfish","sole, dover","R","NPT",0,48.9979698913
"2020","DFL4","GOA Deep Water Flatfish","sole, dover","R","PTR",1,NA
"2020","DUSK","GOA Dusky Rockfish","rockfish, dusky","D","HAL",0,2.1960923611
"2020","DUSK","GOA Dusky Rockfish","rockfish, dusky","D","NPT",0,45.9551778439
"2020","DUSK","GOA Dusky Rockfish","rockfish, dusky","D","PTR",0,7.9055554352
"2020","DUSK","GOA Dusky Rockfish","rockfish, dusky","R","HAL",0,0.170372534
"2020","DUSK","GOA Dusky Rockfish","rockfish, dusky","R","JIG",0,7.5084849127
"2020","DUSK","GOA Dusky Rockfish","rockfish, dusky","R","NPT",0,1887.9726385515
"2020","DUSK","GOA Dusky Rockfish","rockfish, dusky","R","POT",0,0.1447144801
"2020","DUSK","GOA Dusky Rockfish","rockfish, dusky","R","PTR",0,162.5942040346
"2020","FSOL","Flathead Sole","sole, flathead","D","HAL",0,0.0603073329
"2020","FSOL","Flathead Sole","sole, flathead","D","NPT",0,46.3374350963
"2020","FSOL","Flathead Sole","sole, flathead","R","NPT",0,1800.166363648
"2020","FSOL","Flathead Sole","sole, flathead","R","PTR",0,64.7662545859
"2020","HLBT","Halibut","halibut, Pacific","D","HAL",0,1995.5640554511
"2020","HLBT","Halibut","halibut, Pacific","D","POT",0,20.6632246842
"2020","HLBT","Halibut","halibut, Pacific","R","HAL",0,3466.8806425716
"2020","HLBT","Halibut","halibut, Pacific","R","JIG",0,3.7793435641
"2020","HLBT","Halibut","halibut, Pacific","R","POT",0,27.7840098754
"2020","LSKT","GOA Skate, Longnose","skate, longnose","D","HAL",0,142.8266405108
"2020","LSKT","GOA Skate, Longnose","skate, longnose","D","NPT",0,54.8128304309
"2020","LSKT","GOA Skate, Longnose","skate, longnose","R","HAL",0,6.4900870223
"2020","LSKT","GOA Skate, Longnose","skate, longnose","R","NPT",0,177.9475038391
"2020","LSKT","GOA Skate, Longnose","skate, longnose","R","POT",1,NA
"2020","LSKT","GOA Skate, Longnose","skate, longnose","R","PTR",0,1.4827934571
"2020","NORK","Northern Rockfish","rockfish, northern","D","HAL",0,0.3258486354
"2020","NORK","Northern Rockfish","rockfish, northern","D","NPT",0,32.45709085
"2020","NORK","Northern Rockfish","rockfish, northern","R","JIG",1,NA
"2020","NORK","Northern Rockfish","rockfish, northern","R","NPT",0,2345.3517666726
"2020","NORK","Northern Rockfish","rockfish, northern","R","PTR",0,6.7477801876
"2020","OCTP","Octopus","octopus, North Pacific","D","HAL",0,4.5075819197
"2020","OCTP","Octopus","octopus, North Pacific","D","NPT",0,42.9131178378
"2020","OCTP","Octopus","octopus, North Pacific","D","POT",0,1.5790263943
"2020","OCTP","Octopus","octopus, North Pacific","D","PTR",1,NA
"2020","OCTP","Octopus","octopus, North Pacific","R","HAL",0,0.9163495459
"2020","OCTP","Octopus","octopus, North Pacific","R","NPT",0,13.5211349571
"2020","OCTP","Octopus","octopus, North Pacific","R","POT",0,12.0514423071
"2020","OCTP","Octopus","octopus, North Pacific","R","PTR",0,1.5490179434
"2020","PCOD","Pacific Cod","cod, Pacific (gray)","D","HAL",0,250.0372151266
"2020","PCOD","Pacific Cod","cod, Pacific (gray)","D","NPT",0,1079.5379140473
"2020","PCOD","Pacific Cod","cod, Pacific (gray)","D","POT",0,26.8967208301
"2020","PCOD","Pacific Cod","cod, Pacific (gray)","D","PTR",1,NA
"2020","PCOD","Pacific Cod","cod, Pacific (gray)","R","HAL",0,119.9564222746
"2020","PCOD","Pacific Cod","cod, Pacific (gray)","R","JIG",0,488.1034270784
"2020","PCOD","Pacific Cod","cod, Pacific (gray)","R","NPT",0,2121.7813599893
"2020","PCOD","Pacific Cod","cod, Pacific (gray)","R","POT",0,1774.1694211297
"2020","PCOD","Pacific Cod","cod, Pacific (gray)","R","PTR",0,224.7668538084
"2020","PLCK","Pollock","pollock, walleye","D","HAL",0,0.097597932
"2020","PLCK","Pollock","pollock, walleye","D","NPT",0,140.9503046787
"2020","PLCK","Pollock","pollock, walleye","D","PTR",0,360.6346441754
"2020","PLCK","Pollock","pollock, walleye","R","JIG",0,0.9272353739
"2020","PLCK","Pollock","pollock, walleye","R","NPT",0,4740.4965399129
"2020","PLCK","Pollock","pollock, walleye","R","POT",0,0.3184311006
"2020","PLCK","Pollock","pollock, walleye","R","PTR",0,94727.6402148425
"2020","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","HAL",1,NA
"2020","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","NPT",0,890.914801887
"2020","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","PTR",0,239.9624041991
"2020","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","NPT",0,11607.6021871687
"2020","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","PTR",0,10986.3982418785
"2020","REXS","GOA Rex Sole","sole, rex","D","HAL",0,0.0189547918
"2020","REXS","GOA Rex Sole","sole, rex","D","NPT",0,56.7327454831
"2020","REXS","GOA Rex Sole","sole, rex","D","POT",0,0.0335154579
"2020","REXS","GOA Rex Sole","sole, rex","R","NPT",0,1175.3900706919
"2020","REXS","GOA Rex Sole","sole, rex","R","PTR",0,5.2353476929
"2020","REYE","Rougheye Rockfish","rockfish, rougheye","D","HAL",0,7.2068183777
"2020","REYE","Rougheye Rockfish","rockfish, rougheye","D","NPT",0,3.6787228767
"2020","REYE","Rougheye Rockfish","rockfish, rougheye","D","POT",0,0.3837139264
"2020","REYE","Rougheye Rockfish","rockfish, rougheye","R","HAL",0,10.234243773
"2020","REYE","Rougheye Rockfish","rockfish, rougheye","R","NPT",0,158.4016984883
"2020","REYE","Rougheye Rockfish","rockfish, rougheye","R","POT",0,2.0282984533
"2020","REYE","Rougheye Rockfish","rockfish, rougheye","R","PTR",0,8.8399483002
"2020","ROCK","Other Rockfish","rockfish, bocaccio","R","HAL",1,NA
"2020","ROCK","Other Rockfish","rockfish, canary","D","HAL",0,0.0040475054
"2020","ROCK","Other Rockfish","rockfish, canary","D","NPT",0,0.1055795366
"2020","ROCK","Other Rockfish","rockfish, canary","R","HAL",0,0.1010307577
"2020","ROCK","Other Rockfish","rockfish, canary","R","JIG",1,NA
"2020","ROCK","Other Rockfish","rockfish, canary","R","NPT",1,NA
"2020","ROCK","Other Rockfish","rockfish, china","D","HAL",0,0.0100697169
"2020","ROCK","Other Rockfish","rockfish, china","R","HAL",0,0.0856271311
"2020","ROCK","Other Rockfish","rockfish, china","R","JIG",1,NA
"2020","ROCK","Other Rockfish","rockfish, copper","R","HAL",1,NA
"2020","ROCK","Other Rockfish","rockfish, copper","R","JIG",1,NA
"2020","ROCK","Other Rockfish","rockfish, darkblotched","D","NPT",0,0.0182722306
"2020","ROCK","Other Rockfish","rockfish, darkblotched","R","NPT",1,NA
"2020","ROCK","Other Rockfish","rockfish, harlequin","D","NPT",0,57.6907927098
"2020","ROCK","Other Rockfish","rockfish, harlequin","R","NPT",0,162.5257226409
"2020","ROCK","Other Rockfish","rockfish, harlequin","R","PTR",0,1.7980749516
"2020","ROCK","Other Rockfish","rockfish, other","D","HAL",0,110.8358304775
"2020","ROCK","Other Rockfish","rockfish, other","D","POT",0,0.4659134511
"2020","ROCK","Other Rockfish","rockfish, pygmy","D","NPT",1,NA
"2020","ROCK","Other Rockfish","rockfish, quillback","D","HAL",0,0.058442567
"2020","ROCK","Other Rockfish","rockfish, quillback","D","NPT",0,0.6236551959
"2020","ROCK","Other Rockfish","rockfish, quillback","R","HAL",0,0.9235410786
"2020","ROCK","Other Rockfish","rockfish, quillback","R","JIG",0,0.0471921206
"2020","ROCK","Other Rockfish","rockfish, quillback","R","POT",1,NA
"2020","ROCK","Other Rockfish","rockfish, redbanded","D","HAL",0,0.7190425721
"2020","ROCK","Other Rockfish","rockfish, redbanded","D","NPT",0,4.3579617448
"2020","ROCK","Other Rockfish","rockfish, redbanded","D","POT",0,0.1351613608
"2020","ROCK","Other Rockfish","rockfish, redbanded","R","HAL",0,1.6234381958
"2020","ROCK","Other Rockfish","rockfish, redbanded","R","NPT",0,14.1672431657
"2020","ROCK","Other Rockfish","rockfish, redbanded","R","POT",0,0.1001328298
"2020","ROCK","Other Rockfish","rockfish, redbanded","R","PTR",0,0.2277033698
"2020","ROCK","Other Rockfish","rockfish, redstripe","D","NPT",0,13.3995296412
"2020","ROCK","Other Rockfish","rockfish, redstripe","D","PTR",1,NA
"2020","ROCK","Other Rockfish","rockfish, redstripe","R","HAL",1,NA
"2020","ROCK","Other Rockfish","rockfish, redstripe","R","NPT",0,50.1106532695
"2020","ROCK","Other Rockfish","rockfish, redstripe","R","POT",1,NA
"2020","ROCK","Other Rockfish","rockfish, redstripe","R","PTR",0,16.7703543167
"2020","ROCK","Other Rockfish","rockfish, rosethorn","D","HAL",0,0.0086938743
"2020","ROCK","Other Rockfish","rockfish, rosethorn","D","NPT",0,0.0204834604
"2020","ROCK","Other Rockfish","rockfish, rosethorn","D","POT",1,NA
"2020","ROCK","Other Rockfish","rockfish, rosethorn","R","HAL",1,NA
"2020","ROCK","Other Rockfish","rockfish, rosethorn","R","PTR",1,NA
"2020","ROCK","Other Rockfish","rockfish, sharpchin","D","NPT",0,16.0423146726
"2020","ROCK","Other Rockfish","rockfish, sharpchin","D","PTR",1,NA
"2020","ROCK","Other Rockfish","rockfish, sharpchin","R","NPT",0,44.4962171416
"2020","ROCK","Other Rockfish","rockfish, sharpchin","R","PTR",0,3.5484344244
"2020","ROCK","Other Rockfish","rockfish, silvergray","D","HAL",0,0.0041723251
"2020","ROCK","Other Rockfish","rockfish, silvergray","D","NPT",0,2.0729029883
"2020","ROCK","Other Rockfish","rockfish, silvergray","D","PTR",0,0.2041836608
"2020","ROCK","Other Rockfish","rockfish, silvergray","R","HAL",0,0.1073440228
"2020","ROCK","Other Rockfish","rockfish, silvergray","R","JIG",0,0.0471921206
"2020","ROCK","Other Rockfish","rockfish, silvergray","R","NPT",0,15.1730362806
"2020","ROCK","Other Rockfish","rockfish, silvergray","R","PTR",0,5.2365575194
"2020","ROCK","Other Rockfish","rockfish, tiger","D","HAL",1,NA
"2020","ROCK","Other Rockfish","rockfish, tiger","D","NPT",0,0.4257302355
"2020","ROCK","Other Rockfish","rockfish, tiger","R","HAL",0,0.083470253
"2020","ROCK","Other Rockfish","rockfish, tiger","R","JIG",0,0.0078684391
"2020","ROCK","Other Rockfish","rockfish, tiger","R","NPT",1,NA
"2020","ROCK","Other Rockfish","rockfish, widow","D","NPT",0,0.8364417703
"2020","ROCK","Other Rockfish","rockfish, widow","R","NPT",0,20.6149257415
"2020","ROCK","Other Rockfish","rockfish, widow","R","PTR",0,11.061677534
"2020","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","HAL",0,9.3399443795
"2020","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","NPT",0,9.998854759
"2020","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","HAL",0,31.0770201356
"2020","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","JIG",0,4.2270180383
"2020","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","NPT",0,32.1179577088
"2020","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","POT",0,2.0978091693
"2020","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","PTR",0,0.2077453054
