"year","species_group_code","species_group_name","species_name","retained_or_discarded","conf_flag","catch_mt"
"1995","SLR3","Other Slope Rockfish","rockfish, unspecified slope","D",0,573.53
"1995","SLR3","Other Slope Rockfish","rockfish, unspecified slope","R",0,26.65
"1995","SLR3","Other Slope Rockfish","rockfish, vermilion","D",1,NA
"1995","SLR3","Other Slope Rockfish","rockfish, vermilion","R",1,NA
"1995","SLR3","Other Slope Rockfish","rockfish, yellowmouth","D",1,NA
"1995","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","D",0,20.14
"1995","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","R",0,60.7
"1995","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","D",1,NA
"1995","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","R",0,107.11
"1995","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D",0,297.97
"1995","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R",0,949.67
"1995","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D",0,172.12
"1995","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R",0,588.06
"1996","AMCK","Atka Mackerel","greenling, atka mackerel","D",0,335.15
"1996","AMCK","Atka Mackerel","greenling, atka mackerel","R",0,1251.41
"1996","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D",0,16408.59
"1996","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R",0,5323.73
"1996","DEM1","Demersal Shelf Rockfish","rockfish, bocaccio","R",1,NA
"1996","DEM1","Demersal Shelf Rockfish","rockfish, canary","R",1,NA
"1996","DEM1","Demersal Shelf Rockfish","rockfish, quillback","D",1,NA
"1996","DEM1","Demersal Shelf Rockfish","rockfish, quillback","R",1,NA
"1996","DEM1","Demersal Shelf Rockfish","rockfish, redbanded","D",0,12.54
"1996","DEM1","Demersal Shelf Rockfish","rockfish, redbanded","R",0,1.32
"1996","DEM1","Demersal Shelf Rockfish","rockfish, rosethorn","R",1,NA
"1996","DEM1","Demersal Shelf Rockfish","rockfish, tiger","R",1,NA
"1996","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D",0,15.59
"1996","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","R",0,21.38
"1996","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","D",1,NA
"1996","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","R",1,NA
"1996","DFL4","Deep Water Flatfish","flatfish, deep water","D",0,297.06
"1996","DFL4","Deep Water Flatfish","flatfish, deep water","R",0,236.43
"1996","DFL4","Deep Water Flatfish","sole, dover","D",0,256.67
"1996","DFL4","Deep Water Flatfish","sole, dover","R",0,1179.11
"1996","DFL4","Deep Water Flatfish","turbot, Greenland","D",1,NA
"1996","DFL4","Deep Water Flatfish","turbot, Greenland","R",1,NA
"1996","FSOL","Flathead Sole","sole, flathead","D",0,694.26
"1996","FSOL","Flathead Sole","sole, flathead","R",0,2278.91
"1996","NORK","Northern Rockfish","rockfish, northern","D",0,547.92
"1996","NORK","Northern Rockfish","rockfish, northern","R",0,2770.62
"1996","OTHR","Other","groundfish, general","D",0,3212.55
"1996","OTHR","Other","groundfish, general","R",0,897.81
"1996","OTHR","Other","squid, majestic","D",1,NA
"1996","OTHR","Other","squid, majestic","R",1,NA
"1996","PCOD","Pacific Cod","cod, Pacific (gray)","D",0,6924.87
"1996","PCOD","Pacific Cod","cod, Pacific (gray)","R",0,60403.68
"1996","PELS","Pelagic Shelf Rockfish","rockfish, black","D",1,NA
"1996","PELS","Pelagic Shelf Rockfish","rockfish, black","R",1,NA
"1996","PELS","Pelagic Shelf Rockfish","rockfish, dusky","D",0,21.06
"1996","PELS","Pelagic Shelf Rockfish","rockfish, dusky","R",1,NA
"1996","PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D",0,220.68
"1996","PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R",0,1039.88
"1996","PELS","Pelagic Shelf Rockfish","rockfish, widow","D",1,NA
"1996","PELS","Pelagic Shelf Rockfish","rockfish, widow","R",1,NA
"1996","PELS","Pelagic Shelf Rockfish","rockfish, yellowtail","R",1,NA
"1996","PLCK","Pollock","pollock, walleye","D",0,5032.8
"1996","PLCK","Pollock","pollock, walleye","R",0,44821.08
"1996","POPA","Pacific Ocean Perch","perch, Pacific ocean","D",0,1359.52
"1996","POPA","Pacific Ocean Perch","perch, Pacific ocean","R",0,4772.41
"1996","REXS","Rex Sole","sole, rex","D",0,300.59
"1996","REXS","Rex Sole","sole, rex","R",0,5453.63
"1996","SABL","Sablefish","sablefish (blackcod)","D",0,620.68
"1996","SABL","Sablefish","sablefish (blackcod)","R",0,7801.13
"1996","SFL1","Shallow Water Flatfish","flatfish, shallow water","D",0,496.68
"1996","SFL1","Shallow Water Flatfish","flatfish, shallow water","R",0,412.72
"1996","SFL1","Shallow Water Flatfish","flounder, Alaska plaice","D",1,NA
"1996","SFL1","Shallow Water Flatfish","flounder, Alaska plaice","R",1,NA
"1996","SFL1","Shallow Water Flatfish","flounder, general","D",1,NA
"1996","SFL1","Shallow Water Flatfish","flounder, general","R",1,NA
"1996","SFL1","Shallow Water Flatfish","flounder, starry","D",0,22.13
"1996","SFL1","Shallow Water Flatfish","flounder, starry","R",1,NA
"1996","SFL1","Shallow Water Flatfish","sole, English","D",1,NA
"1996","SFL1","Shallow Water Flatfish","sole, English","R",0,6.46
"1996","SFL1","Shallow Water Flatfish","sole, butter","D",0,54.74
"1996","SFL1","Shallow Water Flatfish","sole, butter","R",0,354.82
"1996","SFL1","Shallow Water Flatfish","sole, rock","D",0,561.85
"1996","SFL1","Shallow Water Flatfish","sole, rock","R",0,6032.95
"1996","SFL1","Shallow Water Flatfish","sole, sand","D",0,4.27
"1996","SFL1","Shallow Water Flatfish","sole, sand","R",1,NA
"1996","SFL1","Shallow Water Flatfish","sole, yellowfin","D",1,NA
"1996","SFL1","Shallow Water Flatfish","sole, yellowfin","R",1,NA
"1996","SLR3","Other Slope Rockfish","rockfish, darkblotched","D",1,NA
"1996","SLR3","Other Slope Rockfish","rockfish, darkblotched","R",1,NA
"1996","SLR3","Other Slope Rockfish","rockfish, greenstripe","R",1,NA
"1996","SLR3","Other Slope Rockfish","rockfish, harlequin","D",1,NA
"1996","SLR3","Other Slope Rockfish","rockfish, redstripe","D",1,NA
"1996","SLR3","Other Slope Rockfish","rockfish, redstripe","R",1,NA
"1996","SLR3","Other Slope Rockfish","rockfish, sharpchin","D",0,133.34
"1996","SLR3","Other Slope Rockfish","rockfish, sharpchin","R",1,NA
"1996","SLR3","Other Slope Rockfish","rockfish, silvergray","R",1,NA
"1996","SLR3","Other Slope Rockfish","rockfish, splitnose","R",1,NA
"1996","SLR3","Other Slope Rockfish","rockfish, unspecified slope","D",0,372.45
"1996","SLR3","Other Slope Rockfish","rockfish, unspecified slope","R",0,13.24
"1996","SLR3","Other Slope Rockfish","rockfish, vermilion","R",1,NA
"1996","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","D",0,16.95
"1996","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","R",0,115.51
"1996","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","D",0,4.98
"1996","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","R",0,98.36
"1996","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D",0,188.38
"1996","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R",0,643.64
"1996","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D",0,177.07
"1996","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R",0,595.36
"1997","AMCK","Atka Mackerel","greenling, atka mackerel","D",0,54.29
"1997","AMCK","Atka Mackerel","greenling, atka mackerel","R",0,274.25
"1997","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D",0,12284.14
"1997","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R",0,2968.55
"1997","BABU","Black/Blue Rockfish","rockfish, black","D",1,NA
"1997","BABU","Black/Blue Rockfish","rockfish, black","R",1,NA
"1997","DEM1","Demersal Shelf Rockfish","rockfish, bocaccio","D",1,NA
"1997","DEM1","Demersal Shelf Rockfish","rockfish, bocaccio","R",1,NA
"1997","DEM1","Demersal Shelf Rockfish","rockfish, canary","R",1,NA
"1997","DEM1","Demersal Shelf Rockfish","rockfish, china","D",1,NA
"1997","DEM1","Demersal Shelf Rockfish","rockfish, china","R",1,NA
"1997","DEM1","Demersal Shelf Rockfish","rockfish, copper","R",1,NA
"1997","DEM1","Demersal Shelf Rockfish","rockfish, quillback","D",1,NA
"1997","DEM1","Demersal Shelf Rockfish","rockfish, quillback","R",1,NA
"1997","DEM1","Demersal Shelf Rockfish","rockfish, redbanded","D",0,4.73
"1997","DEM1","Demersal Shelf Rockfish","rockfish, redbanded","R",0,5.53
"1997","DEM1","Demersal Shelf Rockfish","rockfish, rosethorn","D",1,NA
"1997","DEM1","Demersal Shelf Rockfish","rockfish, rosethorn","R",1,NA
"1997","DEM1","Demersal Shelf Rockfish","rockfish, tiger","D",1,NA
"1997","DEM1","Demersal Shelf Rockfish","rockfish, tiger","R",1,NA
"1997","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D",0,73.11
"1997","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","R",0,5.51
"1997","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","D",1,NA
"1997","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","R",1,NA
"1997","DFL4","Deep Water Flatfish","flatfish, deep water","D",0,180.51
"1997","DFL4","Deep Water Flatfish","flatfish, deep water","R",0,85.39
"1997","DFL4","Deep Water Flatfish","sole, dover","D",0,253.88
"1997","DFL4","Deep Water Flatfish","sole, dover","R",0,2143.79
"1997","DFL4","Deep Water Flatfish","turbot, Greenland","D",0,0.22
"1997","DFL4","Deep Water Flatfish","turbot, Greenland","R",0,2.61
"1997","FSOL","Flathead Sole","sole, flathead","D",0,411.56
"1997","FSOL","Flathead Sole","sole, flathead","R",0,1970.74
"1997","NORK","Northern Rockfish","rockfish, northern","D",0,808.78
"1997","NORK","Northern Rockfish","rockfish, northern","R",0,2112.54
"1997","OTHR","Other","groundfish, general","D",0,3492.29
"1997","OTHR","Other","groundfish, general","R",1,NA
"1997","OTHR","Other","squid, majestic","D",0,16.9
"1997","OTHR","Other","squid, majestic","R",1,NA
"1997","PCOD","Pacific Cod","cod, Pacific (gray)","D",0,4701.16
"1997","PCOD","Pacific Cod","cod, Pacific (gray)","R",0,62909.45
"1997","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","D",0,66.75
"1997","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","R",0,561.26
"1997","PEL7","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D",0,107.25
"1997","PEL7","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R",0,1203.25
"1997","PEL7","Pelagic Shelf Rockfish","rockfish, yellowtail","R",1,NA
"1997","PLCK","Pollock","pollock, walleye","D",0,7186.34
"1997","PLCK","Pollock","pollock, walleye","R",0,77053.68
"1997","POPA","Pacific Ocean Perch","perch, Pacific ocean","D",0,1331.93
"1997","POPA","Pacific Ocean Perch","perch, Pacific ocean","R",0,7209.02
"1997","REXS","Rex Sole","sole, rex","D",0,204.93
"1997","REXS","Rex Sole","sole, rex","R",0,2914
"1997","ROCK","Other Rockfish","rockfish, dusky","R",1,NA
"1997","SABL","Sablefish","sablefish (blackcod)","D",0,641.68
"1997","SABL","Sablefish","sablefish (blackcod)","R",0,6967.01
"1997","SFL1","Shallow Water Flatfish","flatfish, shallow water","D",0,670.34
"1997","SFL1","Shallow Water Flatfish","flatfish, shallow water","R",0,134.78
"1997","SFL1","Shallow Water Flatfish","flounder, Alaska plaice","D",1,NA
"1997","SFL1","Shallow Water Flatfish","flounder, Alaska plaice","R",1,NA
"1997","SFL1","Shallow Water Flatfish","flounder, general","D",1,NA
"1997","SFL1","Shallow Water Flatfish","flounder, general","R",1,NA
"1997","SFL1","Shallow Water Flatfish","flounder, starry","D",1,NA
"1997","SFL1","Shallow Water Flatfish","flounder, starry","R",1,NA
"1997","SFL1","Shallow Water Flatfish","sole, English","D",0,6.96
"1997","SFL1","Shallow Water Flatfish","sole, English","R",1,NA
"1997","SFL1","Shallow Water Flatfish","sole, butter","D",0,85.34
"1997","SFL1","Shallow Water Flatfish","sole, butter","R",0,366.23
"1997","SFL1","Shallow Water Flatfish","sole, petrale","D",1,NA
"1997","SFL1","Shallow Water Flatfish","sole, petrale","R",1,NA
"1997","SFL1","Shallow Water Flatfish","sole, rock","D",0,547.69
"1997","SFL1","Shallow Water Flatfish","sole, rock","R",0,4884.86
"1997","SFL1","Shallow Water Flatfish","sole, sand","D",0,36.57
"1997","SFL1","Shallow Water Flatfish","sole, sand","R",1,NA
"1997","SFL1","Shallow Water Flatfish","sole, yellowfin","D",1,NA
"1997","SFL1","Shallow Water Flatfish","sole, yellowfin","R",1,NA
"1997","SLR3","Other Slope Rockfish","rockfish, darkblotched","D",1,NA
"1997","SLR3","Other Slope Rockfish","rockfish, darkblotched","R",1,NA
"1997","SLR3","Other Slope Rockfish","rockfish, greenstripe","D",1,NA
"1997","SLR3","Other Slope Rockfish","rockfish, harlequin","D",0,87.14
"1997","SLR3","Other Slope Rockfish","rockfish, harlequin","R",1,NA
"1997","SLR3","Other Slope Rockfish","rockfish, redstripe","D",1,NA
"1997","SLR3","Other Slope Rockfish","rockfish, redstripe","R",1,NA
"1997","SLR3","Other Slope Rockfish","rockfish, sharpchin","D",0,154.48
"1997","SLR3","Other Slope Rockfish","rockfish, sharpchin","R",0,130.91
"1997","SLR3","Other Slope Rockfish","rockfish, silvergray","D",1,NA
"1997","SLR3","Other Slope Rockfish","rockfish, silvergray","R",1,NA
"1997","SLR3","Other Slope Rockfish","rockfish, unspecified slope","D",0,224.05
"1997","SLR3","Other Slope Rockfish","rockfish, unspecified slope","R",0,266.74
"1997","SLR3","Other Slope Rockfish","rockfish, vermilion","R",1,NA
"1997","SLR3","Other Slope Rockfish","rockfish, yellowmouth","D",1,NA
"1997","SLR3","Other Slope Rockfish","rockfish, yellowmouth","R",1,NA
"1997","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","D",0,25.55
"1997","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","R",0,140.89
"1997","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","D",0,5.64
"1997","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","R",0,150.63
"1997","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D",0,298.32
"1997","SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R",0,448.92
"1997","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D",0,230.98
"1997","THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R",0,633.89
"1998","AMCK","Atka Mackerel","greenling, atka mackerel","D",0,164.35
"1998","AMCK","Atka Mackerel","greenling, atka mackerel","R",0,152.46
"1998","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D",0,10576.2
"1998","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R",0,2029.81
"1998","BABU","Black/Blue Rockfish","rockfish, black","R",1,NA
"1998","DEM1","Demersal Shelf Rockfish","rockfish, bocaccio","R",1,NA
"1998","DEM1","Demersal Shelf Rockfish","rockfish, canary","R",1,NA
"1998","DEM1","Demersal Shelf Rockfish","rockfish, china","R",1,NA
"1998","DEM1","Demersal Shelf Rockfish","rockfish, copper","R",1,NA
"1998","DEM1","Demersal Shelf Rockfish","rockfish, quillback","R",1,NA
"1998","DEM1","Demersal Shelf Rockfish","rockfish, redbanded","D",0,18.5
"1998","DEM1","Demersal Shelf Rockfish","rockfish, redbanded","R",0,6.68
"1998","DEM1","Demersal Shelf Rockfish","rockfish, rosethorn","D",1,NA
"1998","DEM1","Demersal Shelf Rockfish","rockfish, rosethorn","R",1,NA
"1998","DEM1","Demersal Shelf Rockfish","rockfish, tiger","R",1,NA
"1998","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D",0,39.84
"1998","DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","R",0,5.48
"1998","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","D",1,NA
"1998","DEM1","Demersal Shelf Rockfish","rockfish, yelloweye (red snapper)","R",1,NA
"1998","DFL4","Deep Water Flatfish","flatfish, deep water","D",0,89.53
"1998","DFL4","Deep Water Flatfish","flatfish, deep water","R",0,50.62
"1998","DFL4","Deep Water Flatfish","sole, dover","D",0,109.06
"1998","DFL4","Deep Water Flatfish","sole, dover","R",0,1941.01
"1998","DFL4","Deep Water Flatfish","turbot, Greenland","D",1,NA
"1998","DFL4","Deep Water Flatfish","turbot, Greenland","R",1,NA
"1998","FSOL","Flathead Sole","sole, flathead","D",0,289.8
"1998","FSOL","Flathead Sole","sole, flathead","R",0,1434.12
"1998","NORK","Northern Rockfish","rockfish, northern","D",0,556.54
"1998","NORK","Northern Rockfish","rockfish, northern","R",0,2488.24
"1998","OTHR","Other","groundfish, general","D",0,2862.59
"1998","OTHR","Other","groundfish, general","R",0,580.17
"1998","OTHR","Other","squid, majestic","D",1,NA
"1998","OTHR","Other","squid, majestic","R",1,NA
"1998","PCOD","Pacific Cod","cod, Pacific (gray)","D",0,1622.98
"1998","PCOD","Pacific Cod","cod, Pacific (gray)","R",0,59627.97
"1998","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","D",0,25.46
"1998","PEL7","Pelagic Shelf Rockfish","rockfish, dusky","R",0,1189.08
"1998","PEL7","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D",0,122.11
"1998","PEL7","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R",0,1181.55
"1998","PEL7","Pelagic Shelf Rockfish","rockfish, widow","D",1,NA
"1998","PEL7","Pelagic Shelf Rockfish","rockfish, widow","R",1,NA
"1998","PEL7","Pelagic Shelf Rockfish","rockfish, yellowtail","R",1,NA
"1998","PLCK","Pollock","pollock, walleye","D",0,1345.22
"1998","PLCK","Pollock","pollock, walleye","R",0,116091.07
"1998","POPA","Pacific Ocean Perch","perch, Pacific ocean","D",0,1223.07
"1998","POPA","Pacific Ocean Perch","perch, Pacific ocean","R",0,7075.22
"1998","REXS","Rex Sole","sole, rex","D",0,72.41
"1998","REXS","Rex Sole","sole, rex","R",0,2562.79
"1998","SABL","Sablefish","sablefish (blackcod)","D",0,596.91
"1998","SABL","Sablefish","sablefish (blackcod)","R",0,6756.8
"1998","SFL1","Shallow Water Flatfish","flatfish, shallow water","D",0,518.49
"1998","SFL1","Shallow Water Flatfish","flatfish, shallow water","R",0,33.31
"1998","SFL1","Shallow Water Flatfish","flounder, Alaska plaice","D",1,NA
"1998","SFL1","Shallow Water Flatfish","flounder, Alaska plaice","R",1,NA
"1998","SFL1","Shallow Water Flatfish","flounder, general","R",1,NA
"1998","SFL1","Shallow Water Flatfish","flounder, starry","D",1,NA
"1998","SFL1","Shallow Water Flatfish","flounder, starry","R",1,NA
"1998","SFL1","Shallow Water Flatfish","sole, English","D",0,3.95
"1998","SFL1","Shallow Water Flatfish","sole, English","R",1,NA
"1998","SFL1","Shallow Water Flatfish","sole, butter","D",0,7.64
"1998","SFL1","Shallow Water Flatfish","sole, butter","R",0,169.96
"1998","SFL1","Shallow Water Flatfish","sole, petrale","R",1,NA
"1998","SFL1","Shallow Water Flatfish","sole, rock","D",0,36.86
"1998","SFL1","Shallow Water Flatfish","sole, rock","R",0,2443.7
"1998","SFL1","Shallow Water Flatfish","sole, sand","D",1,NA
"1998","SFL1","Shallow Water Flatfish","sole, yellowfin","D",0,1.35
"1998","SFL1","Shallow Water Flatfish","sole, yellowfin","R",1,NA
"1998","SLR3","Other Slope Rockfish","rockfish, blackgill","R",1,NA
"1998","SLR3","Other Slope Rockfish","rockfish, darkblotched","D",1,NA
"1998","SLR3","Other Slope Rockfish","rockfish, darkblotched","R",1,NA
"1998","SLR3","Other Slope Rockfish","rockfish, greenstripe","D",1,NA
"1998","SLR3","Other Slope Rockfish","rockfish, greenstripe","R",1,NA
"1998","SLR3","Other Slope Rockfish","rockfish, harlequin","D",0,92.9
"1998","SLR3","Other Slope Rockfish","rockfish, redstripe","D",1,NA
"1998","SLR3","Other Slope Rockfish","rockfish, redstripe","R",1,NA
"1998","SLR3","Other Slope Rockfish","rockfish, sharpchin","D",0,149.94
"1998","SLR3","Other Slope Rockfish","rockfish, sharpchin","R",0,61.28
"1998","SLR3","Other Slope Rockfish","rockfish, silvergray","D",1,NA
"1998","SLR3","Other Slope Rockfish","rockfish, silvergray","R",1,NA
"1998","SLR3","Other Slope Rockfish","rockfish, splitnose","R",1,NA
"1998","SLR3","Other Slope Rockfish","rockfish, unspecified slope","D",0,213.59
"1998","SLR3","Other Slope Rockfish","rockfish, unspecified slope","R",0,70.72
"1998","SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","D",0,30.12
