"year","species_group_code","species_group_name","species_name","retained_or_discarded","agency_gear_code","conf_flag","catch_mt","assigned_group"
1991,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","TRW",0,53.57,"Thornyheads"
1991,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","HAL",0,140.02,"Thornyheads"
1991,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","TRW",0,1048.32,"Thornyheads"
1992,"AMCK","Atka Mackerel","greenling, atka mackerel","D","TRW",0,83.11,"Atka mackerel"
1992,"AMCK","Atka Mackerel","greenling, atka mackerel","R","TRW",0,6296.99,"Atka mackerel"
1992,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","HAL",0,961.63,"Arrowtooth flounder"
1992,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","TRW",0,19072.79,"Arrowtooth flounder"
1992,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","HAL",0,7.35,"Arrowtooth flounder"
1992,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","TRW",0,440.41,"Arrowtooth flounder"
1992,"DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D","HAL",0,5.63,"Demersal shelf rockfish"
1992,"DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D","TRW",0,33.08,"Demersal shelf rockfish"
1992,"DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","R","HAL",0,122.53,"Demersal shelf rockfish"
1992,"DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","R","TRW",0,51,"Demersal shelf rockfish"
1992,"DFL1","Deep Water Flatfish","flatfish, deep water","D","HAL",0,32.57,"Deep-water flatfish"
1992,"DFL1","Deep Water Flatfish","flatfish, deep water","D","TRW",0,1479.81,"Deep-water flatfish"
1992,"DFL1","Deep Water Flatfish","flatfish, deep water","R","HAL",0,22.71,"Deep-water flatfish"
1992,"DFL1","Deep Water Flatfish","flatfish, deep water","R","TRW",0,6854.14,"Deep-water flatfish"
1992,"FSOL","Flathead Sole","sole, flathead","D","HAL",0,5.61,"Flathead sole"
1992,"FSOL","Flathead Sole","sole, flathead","D","TRW",0,596.3,"Flathead sole"
1992,"FSOL","Flathead Sole","sole, flathead","R","TRW",0,1699.27,"Flathead sole"
1992,"GTRB","Greenland Turbot","turbot, Greenland","R","HAL",0,6.03,"Shallow-water flatfish"
1992,"PCOD","Pacific Cod","cod, Pacific (gray)","D","HAL",0,524.21,"Pacific cod"
1992,"PCOD","Pacific Cod","cod, Pacific (gray)","D","TRW",0,3047.95,"Pacific cod"
1992,"PCOD","Pacific Cod","cod, Pacific (gray)","R","HAL",0,14160.55,"Pacific cod"
1992,"PCOD","Pacific Cod","cod, Pacific (gray)","R","POT",0,9745.74,"Pacific cod"
1992,"PCOD","Pacific Cod","cod, Pacific (gray)","R","TRW",0,51488.05,"Pacific cod"
1992,"PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","HAL",0,5.08,"Pelagic shelf rockfish"
1992,"PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","TRW",0,296.42,"Pelagic shelf rockfish"
1992,"PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R","HAL",0,108.29,"Pelagic shelf rockfish"
1992,"PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R","TRW",0,1960.27,"Pelagic shelf rockfish"
1992,"PLCK","Pollock","pollock, walleye","D","HAL",0,67.46,"Walleye pollock"
1992,"PLCK","Pollock","pollock, walleye","D","TRW",0,12882.23,"Walleye pollock"
1992,"PLCK","Pollock","pollock, walleye","R","TRW",0,77635.5,"Walleye pollock"
1992,"POPA","Pacific Ocean Perch","perch, Pacific ocean","D","HAL",0,0.35,"Pacific ocean perch"
1992,"POPA","Pacific Ocean Perch","perch, Pacific ocean","D","TRW",0,1661.6,"Pacific ocean perch"
1992,"POPA","Pacific Ocean Perch","perch, Pacific ocean","R","TRW",0,2645.16,"Pacific ocean perch"
1992,"SABL","Sablefish","sablefish (blackcod)","D","HAL",0,248.05,"Sablefish"
1992,"SABL","Sablefish","sablefish (blackcod)","D","TRW",0,457.99,"Sablefish"
1992,"SABL","Sablefish","sablefish (blackcod)","R","HAL",0,9978.3,"Sablefish"
1992,"SABL","Sablefish","sablefish (blackcod)","R","TRW",0,1891.4,"Sablefish"
1992,"SFL1","Shallow Water Flatfish","flatfish, shallow water","D","HAL",0,11.01,"Shallow-water flatfish"
1992,"SFL1","Shallow Water Flatfish","flatfish, shallow water","D","TRW",0,2564.22,"Shallow-water flatfish"
1992,"SFL1","Shallow Water Flatfish","flatfish, shallow water","R","TRW",0,5752.56,"Shallow-water flatfish"
1992,"SLR1","Slope Rockfish","rockfish, unspecified slope","D","HAL",0,0.73,"Slope rockfish"
1992,"SLR1","Slope Rockfish","rockfish, unspecified slope","D","TRW",0,2358.46,"Slope rockfish"
1992,"SLR1","Slope Rockfish","rockfish, unspecified slope","R","HAL",0,16.72,"Slope rockfish"
1992,"SLR1","Slope Rockfish","rockfish, unspecified slope","R","TRW",0,5865.79,"Slope rockfish"
1992,"SQID","Squid","squid, majestic","D","TRW",0,11.41,"Squid"
1992,"SQID","Squid","squid, majestic","R","TRW",0,8.56,"Squid"
1992,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D","HAL",0,136.99,"Slope rockfish"
1992,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D","TRW",0,170.47,"Slope rockfish"
1992,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R","HAL",0,58.41,"Slope rockfish"
1992,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R","TRW",0,1286.03,"Slope rockfish"
1992,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","HAL",0,189.96,"Thornyheads"
1992,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","TRW",0,120.74,"Thornyheads"
1992,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","HAL",0,340.52,"Thornyheads"
1992,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","TRW",0,612.89,"Thornyheads"
1993,"AMCK","Atka Mackerel","greenling, atka mackerel","D","TRW",0,148.75,"Atka mackerel"
1993,"AMCK","Atka Mackerel","greenling, atka mackerel","R","TRW",0,2007.48,"Atka mackerel"
1993,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","HAL",0,1302.76,"Arrowtooth flounder"
1993,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","TRW",0,15463.3,"Arrowtooth flounder"
1993,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","HAL",0,40.82,"Arrowtooth flounder"
1993,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","TRW",0,1487.57,"Arrowtooth flounder"
1993,"DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D","HAL",0,8.88,"Demersal shelf rockfish"
1993,"DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D","TRW",0,22.03,"Demersal shelf rockfish"
1993,"DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","R","HAL",0,30.02,"Demersal shelf rockfish"
1993,"DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","R","TRW",0,25.06,"Demersal shelf rockfish"
1993,"DFL1","Deep Water Flatfish","flatfish, deep water","D","HAL",0,39.18,"Deep-water flatfish"
1993,"DFL1","Deep Water Flatfish","flatfish, deep water","D","TRW",0,281.41,"Deep-water flatfish"
1993,"DFL1","Deep Water Flatfish","flatfish, deep water","R","HAL",0,0.45,"Deep-water flatfish"
1993,"DFL1","Deep Water Flatfish","flatfish, deep water","R","TRW",0,1569.9,"Deep-water flatfish"
1993,"DFL1","Deep Water Flatfish","sole, dover","D","HAL",0,0.25,"Deep-water flatfish"
1993,"DFL1","Deep Water Flatfish","sole, dover","D","TRW",0,448.37,"Deep-water flatfish"
1993,"DFL1","Deep Water Flatfish","sole, dover","R","TRW",0,1403.04,"Deep-water flatfish"
1993,"DFL1","Deep Water Flatfish","sole, rex","D","TRW",0,273.34,"Deep-water flatfish"
1993,"DFL1","Deep Water Flatfish","sole, rex","R","TRW",0,2557.68,"Deep-water flatfish"
1993,"DFL1","Deep Water Flatfish","turbot, Greenland","R","HAL",0,15.55,"Deep-water flatfish"
1993,"FSOL","Flathead Sole","sole, flathead","D","HAL",0,0.72,"Flathead sole"
1993,"FSOL","Flathead Sole","sole, flathead","D","TRW",0,920.06,"Flathead sole"
1993,"FSOL","Flathead Sole","sole, flathead","R","TRW",0,1902.51,"Flathead sole"
1993,"NORK","Northern Rockfish","rockfish, northern","D","TRW",0,1146.99,"Slope rockfish"
1993,"NORK","Northern Rockfish","rockfish, northern","R","TRW",0,3532.18,"Slope rockfish"
1993,"OTHR","Other","greenling, atka mackerel","D","TRW",0,259.26,"Atka mackerel"
1993,"OTHR","Other","greenling, atka mackerel","R","TRW",0,2729.87,"Atka mackerel"
1993,"OTHR","Other","squid, majestic","D","TRW",0,20.13,"Squid"
1993,"PCOD","Pacific Cod","cod, Pacific (gray)","D","HAL",0,528.96,"Pacific cod"
1993,"PCOD","Pacific Cod","cod, Pacific (gray)","D","TRW",0,5027.96,"Pacific cod"
1993,"PCOD","Pacific Cod","cod, Pacific (gray)","R","HAL",0,7594.92,"Pacific cod"
1993,"PCOD","Pacific Cod","cod, Pacific (gray)","R","TRW",0,32697.33,"Pacific cod"
1993,"PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","HAL",0,0.66,"Pelagic shelf rockfish"
1993,"PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","TRW",0,413.12,"Pelagic shelf rockfish"
1993,"PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R","HAL",0,2.42,"Pelagic shelf rockfish"
1993,"PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R","TRW",0,1696.46,"Pelagic shelf rockfish"
1993,"PLCK","Pollock","pollock, walleye","D","HAL",0,24.87,"Walleye pollock"
1993,"PLCK","Pollock","pollock, walleye","D","TRW",0,8147.37,"Walleye pollock"
1993,"PLCK","Pollock","pollock, walleye","R","TRW",0,100057.94,"Walleye pollock"
1993,"POPA","Pacific Ocean Perch","perch, Pacific ocean","D","TRW",0,1251.15,"Pacific ocean perch"
1993,"POPA","Pacific Ocean Perch","perch, Pacific ocean","R","HAL",0,2.26,"Pacific ocean perch"
1993,"POPA","Pacific Ocean Perch","perch, Pacific ocean","R","TRW",0,363.59,"Pacific ocean perch"
1993,"SABL","Sablefish","sablefish (blackcod)","D","HAL",0,262.23,"Sablefish"
1993,"SABL","Sablefish","sablefish (blackcod)","D","TRW",0,394.7,"Sablefish"
1993,"SABL","Sablefish","sablefish (blackcod)","R","HAL",0,10413.32,"Sablefish"
1993,"SABL","Sablefish","sablefish (blackcod)","R","TRW",0,1624.17,"Sablefish"
1993,"SFL1","Shallow Water Flatfish","flatfish, shallow water","D","HAL",0,0.97,"Shallow-water flatfish"
1993,"SFL1","Shallow Water Flatfish","flatfish, shallow water","D","TRW",0,901.11,"Shallow-water flatfish"
1993,"SFL1","Shallow Water Flatfish","flatfish, shallow water","R","TRW",0,213.35,"Shallow-water flatfish"
1993,"SFL1","Shallow Water Flatfish","flounder, general","D","TRW",0,30.87,"Shallow-water flatfish"
1993,"SFL1","Shallow Water Flatfish","sole, butter","D","TRW",0,76.62,"Shallow-water flatfish"
1993,"SFL1","Shallow Water Flatfish","sole, butter","R","TRW",0,173.85,"Shallow-water flatfish"
1993,"SFL1","Shallow Water Flatfish","sole, rock","D","TRW",0,1744.8,"Shallow-water flatfish"
1993,"SFL1","Shallow Water Flatfish","sole, rock","R","TRW",0,5793.86,"Shallow-water flatfish"
1993,"SFL1","Shallow Water Flatfish","sole, yellowfin","D","TRW",0,15.04,"Shallow-water flatfish"
1993,"SLR3","Other Slope Rockfish","rockfish, sharpchin","D","TRW",0,210.65,"Slope rockfish"
1993,"SLR3","Other Slope Rockfish","rockfish, unspecified slope","D","HAL",0,0.2,"Slope rockfish"
1993,"SLR3","Other Slope Rockfish","rockfish, unspecified slope","D","TRW",0,1177.41,"Slope rockfish"
1993,"SLR3","Other Slope Rockfish","rockfish, unspecified slope","R","HAL",0,3.97,"Slope rockfish"
1993,"SLR3","Other Slope Rockfish","rockfish, unspecified slope","R","TRW",0,880.66,"Slope rockfish"
1993,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D","HAL",0,155.85,"Slope rockfish"
1993,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D","TRW",0,248.8,"Slope rockfish"
1993,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R","HAL",0,120.8,"Slope rockfish"
1993,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R","TRW",0,655.05,"Slope rockfish"
1993,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","HAL",0,170.42,"Thornyheads"
1993,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","TRW",0,119.86,"Thornyheads"
1993,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","HAL",0,226.81,"Thornyheads"
1993,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","TRW",0,441.94,"Thornyheads"
1994,"AMCK","Atka Mackerel","greenling, atka mackerel","D","TRW",0,275.55,"Atka mackerel"
1994,"AMCK","Atka Mackerel","greenling, atka mackerel","R","TRW",0,3261.79,"Atka mackerel"
1994,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","HAL",0,443.71,"Arrowtooth flounder"
1994,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","TRW",0,21101.39,"Arrowtooth flounder"
1994,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","HAL",0,12.91,"Arrowtooth flounder"
1994,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","TRW",0,435.23,"Arrowtooth flounder"
1994,"DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D","HAL",0,3.27,"Demersal shelf rockfish"
1994,"DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D","TRW",0,18.62,"Demersal shelf rockfish"
1994,"DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","R","HAL",0,1.8,"Demersal shelf rockfish"
1994,"DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","R","TRW",0,10.55,"Demersal shelf rockfish"
1994,"DFL4","Deep Water Flatfish","flatfish, deep water","D","HAL",0,16.38,"Deep-water flatfish"
1994,"DFL4","Deep Water Flatfish","flatfish, deep water","D","TRW",0,175.69,"Deep-water flatfish"
1994,"DFL4","Deep Water Flatfish","flatfish, deep water","R","HAL",0,0.35,"Deep-water flatfish"
1994,"DFL4","Deep Water Flatfish","flatfish, deep water","R","TRW",0,227.38,"Deep-water flatfish"
1994,"DFL4","Deep Water Flatfish","sole, dover","D","TRW",0,436.73,"Deep-water flatfish"
1994,"DFL4","Deep Water Flatfish","sole, dover","R","TRW",0,1946.27,"Deep-water flatfish"
1994,"DFL4","Deep Water Flatfish","turbot, Greenland","D","HAL",0,2.9,"Deep-water flatfish"
1994,"FSOL","Flathead Sole","sole, flathead","D","HAL",0,1,"Flathead sole"
1994,"FSOL","Flathead Sole","sole, flathead","D","TRW",0,809.82,"Flathead sole"
1994,"FSOL","Flathead Sole","sole, flathead","R","TRW",0,1700.42,"Flathead sole"
1994,"NORK","Northern Rockfish","rockfish, northern","D","TRW",0,1008.09,"Slope rockfish"
1994,"NORK","Northern Rockfish","rockfish, northern","R","TRW",0,4904.84,"Slope rockfish"
1994,"OTHR","Other","squid, majestic","D","TRW",0,8.42,"Squid"
1994,"PCOD","Pacific Cod","cod, Pacific (gray)","D","HAL",0,365.12,"Pacific cod"
1994,"PCOD","Pacific Cod","cod, Pacific (gray)","D","TRW",0,2618.6,"Pacific cod"
1994,"PCOD","Pacific Cod","cod, Pacific (gray)","R","HAL",0,6092.85,"Pacific cod"
1994,"PCOD","Pacific Cod","cod, Pacific (gray)","R","POT",0,7950.5,"Pacific cod"
1994,"PCOD","Pacific Cod","cod, Pacific (gray)","R","TRW",0,28583.51,"Pacific cod"
1994,"PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","HAL",0,0.54,"Pelagic shelf rockfish"
1994,"PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","TRW",0,265,"Pelagic shelf rockfish"
1994,"PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R","HAL",0,1.66,"Pelagic shelf rockfish"
1994,"PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R","TRW",0,1403.93,"Pelagic shelf rockfish"
1994,"PLCK","Pollock","pollock, walleye","D","HAL",0,36.24,"Walleye pollock"
1994,"PLCK","Pollock","pollock, walleye","D","TRW",0,5762.49,"Walleye pollock"
1994,"PLCK","Pollock","pollock, walleye","R","TRW",0,94613.63,"Walleye pollock"
1994,"POPA","Pacific Ocean Perch","perch, Pacific ocean","D","TRW",0,897.2,"Pacific ocean perch"
1994,"POPA","Pacific Ocean Perch","perch, Pacific ocean","R","HAL",0,0.81,"Pacific ocean perch"
1994,"POPA","Pacific Ocean Perch","perch, Pacific ocean","R","TRW",0,176.08,"Pacific ocean perch"
1994,"REXS","Rex Sole","sole, rex","D","TRW",0,350.86,"Rex sole"
1994,"REXS","Rex Sole","sole, rex","R","TRW",0,3206.68,"Rex sole"
1994,"SABL","Sablefish","sablefish (blackcod)","D","HAL",0,86.31,"Sablefish"
1994,"SABL","Sablefish","sablefish (blackcod)","D","TRW",0,449.41,"Sablefish"
1994,"SABL","Sablefish","sablefish (blackcod)","R","HAL",0,7768.14,"Sablefish"
1994,"SABL","Sablefish","sablefish (blackcod)","R","TRW",0,1606.46,"Sablefish"
1994,"SFL1","Shallow Water Flatfish","flatfish, shallow water","D","HAL",0,0.42,"Shallow-water flatfish"
1994,"SFL1","Shallow Water Flatfish","flatfish, shallow water","D","TRW",0,356.59,"Shallow-water flatfish"
1994,"SFL1","Shallow Water Flatfish","flatfish, shallow water","R","TRW",0,28.82,"Shallow-water flatfish"
1994,"SFL1","Shallow Water Flatfish","flounder, general","D","TRW",0,46.69,"Shallow-water flatfish"
1994,"SFL1","Shallow Water Flatfish","sole, butter","R","TRW",0,210.41,"Shallow-water flatfish"
1994,"SFL1","Shallow Water Flatfish","sole, rock","D","TRW",0,564.21,"Shallow-water flatfish"
1994,"SFL1","Shallow Water Flatfish","sole, rock","R","TRW",0,2389.73,"Shallow-water flatfish"
1994,"SLR3","Other Slope Rockfish","rockfish, sharpchin","D","TRW",0,38.68,"Slope rockfish"
1994,"SLR3","Other Slope Rockfish","rockfish, unspecified slope","D","TRW",0,515.72,"Slope rockfish"
1994,"SLR3","Other Slope Rockfish","rockfish, unspecified slope","R","HAL",0,0.27,"Slope rockfish"
1994,"SLR3","Other Slope Rockfish","rockfish, unspecified slope","R","TRW",0,137.07,"Slope rockfish"
1994,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D","HAL",0,243.42,"Slope rockfish"
1994,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D","TRW",0,136.38,"Slope rockfish"
1994,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R","HAL",0,44,"Slope rockfish"
1994,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R","TRW",0,584.76,"Slope rockfish"
1994,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","HAL",0,115.53,"Thornyheads"
1994,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","TRW",0,172.38,"Thornyheads"
1994,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","HAL",0,141.11,"Thornyheads"
1994,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","TRW",0,466.64,"Thornyheads"
1995,"AMCK","Atka Mackerel","greenling, atka mackerel","D","HAL",0,1.08,"Atka mackerel"
1995,"AMCK","Atka Mackerel","greenling, atka mackerel","D","TRW",0,196.12,"Atka mackerel"
1995,"AMCK","Atka Mackerel","greenling, atka mackerel","R","TRW",0,500.71,"Atka mackerel"
1995,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","HAL",0,995.83,"Arrowtooth flounder"
1995,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","TRW",0,14195.88,"Arrowtooth flounder"
1995,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","HAL",0,25.47,"Arrowtooth flounder"
1995,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","TRW",0,2198.31,"Arrowtooth flounder"
1995,"DEM1","Demersal Shelf Rockfish","rockfish, redbanded","D","TRW",0,9.87,"Demersal shelf rockfish"
1995,"DEM1","Demersal Shelf Rockfish","rockfish, redbanded","R","HAL",0,0.44,"Demersal shelf rockfish"
1995,"DEM1","Demersal Shelf Rockfish","rockfish, redbanded","R","TRW",0,4.6,"Demersal shelf rockfish"
1995,"DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D","HAL",0,3.41,"Demersal shelf rockfish"
1995,"DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","D","TRW",0,18.52,"Demersal shelf rockfish"
1995,"DEM1","Demersal Shelf Rockfish","rockfish, unspecified demersal","R","TRW",0,13.18,"Demersal shelf rockfish"
1995,"DFL4","Deep Water Flatfish","flatfish, deep water","D","HAL",0,34.82,"Deep-water flatfish"
1995,"DFL4","Deep Water Flatfish","flatfish, deep water","D","TRW",0,171.71,"Deep-water flatfish"
1995,"DFL4","Deep Water Flatfish","flatfish, deep water","R","HAL",0,2.09,"Deep-water flatfish"
1995,"DFL4","Deep Water Flatfish","flatfish, deep water","R","TRW",0,337.44,"Deep-water flatfish"
1995,"DFL4","Deep Water Flatfish","sole, dover","D","TRW",0,195.07,"Deep-water flatfish"
1995,"DFL4","Deep Water Flatfish","sole, dover","R","TRW",0,1172.77,"Deep-water flatfish"
1995,"DFL4","Deep Water Flatfish","turbot, Greenland","R","HAL",0,69.32,"Deep-water flatfish"
1995,"FSOL","Flathead Sole","sole, flathead","D","HAL",0,5.95,"Flathead sole"
1995,"FSOL","Flathead Sole","sole, flathead","D","TRW",0,608.38,"Flathead sole"
1995,"FSOL","Flathead Sole","sole, flathead","R","TRW",0,1536.2,"Flathead sole"
1995,"NORK","Northern Rockfish","rockfish, northern","D","HAL",0,1.05,"Slope rockfish"
1995,"NORK","Northern Rockfish","rockfish, northern","D","TRW",0,698.8,"Slope rockfish"
1995,"NORK","Northern Rockfish","rockfish, northern","R","TRW",0,4887.93,"Slope rockfish"
1995,"PCOD","Pacific Cod","cod, Pacific (gray)","D","HAL",0,451.37,"Pacific cod"
1995,"PCOD","Pacific Cod","cod, Pacific (gray)","D","POT",0,99.05,"Pacific cod"
1995,"PCOD","Pacific Cod","cod, Pacific (gray)","D","TRW",0,2905.68,"Pacific cod"
1995,"PCOD","Pacific Cod","cod, Pacific (gray)","R","HAL",0,10263.93,"Pacific cod"
1995,"PCOD","Pacific Cod","cod, Pacific (gray)","R","POT",0,15426.14,"Pacific cod"
1995,"PCOD","Pacific Cod","cod, Pacific (gray)","R","TRW",0,38761.01,"Pacific cod"
1995,"PELS","Pelagic Shelf Rockfish","rockfish, dusky","R","TRW",0,106.15,"Pelagic shelf rockfish"
1995,"PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","HAL",0,1.22,"Pelagic shelf rockfish"
1995,"PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","D","TRW",0,151.59,"Pelagic shelf rockfish"
1995,"PELS","Pelagic Shelf Rockfish","rockfish, unspecified pelagic","R","TRW",0,1619.22,"Pelagic shelf rockfish"
1995,"PLCK","Pollock","pollock, walleye","D","HAL",0,24.07,"Walleye pollock"
1995,"PLCK","Pollock","pollock, walleye","D","TRW",0,7698.05,"Walleye pollock"
1995,"PLCK","Pollock","pollock, walleye","R","TRW",0,61446.01,"Walleye pollock"
1995,"POPA","Pacific Ocean Perch","perch, Pacific ocean","D","TRW",0,996.36,"Pacific ocean perch"
1995,"POPA","Pacific Ocean Perch","perch, Pacific ocean","R","TRW",0,3021.7,"Pacific ocean perch"
1995,"REXS","Rex Sole","sole, rex","D","TRW",0,388.9,"Rex sole"
1995,"REXS","Rex Sole","sole, rex","R","TRW",0,3458.19,"Rex sole"
1995,"SABL","Sablefish","sablefish (blackcod)","D","HAL",0,156.58,"Sablefish"
1995,"SABL","Sablefish","sablefish (blackcod)","D","TRW",0,673.15,"Sablefish"
1995,"SABL","Sablefish","sablefish (blackcod)","R","HAL",0,7344.31,"Sablefish"
1995,"SABL","Sablefish","sablefish (blackcod)","R","TRW",0,1245.62,"Sablefish"
1995,"SFL1","Shallow Water Flatfish","flatfish, shallow water","D","HAL",0,3.09,"Shallow-water flatfish"
1995,"SFL1","Shallow Water Flatfish","flatfish, shallow water","D","TRW",0,734.54,"Shallow-water flatfish"
1995,"SFL1","Shallow Water Flatfish","flatfish, shallow water","R","TRW",0,273.95,"Shallow-water flatfish"
1995,"SFL1","Shallow Water Flatfish","flounder, general","D","TRW",0,36.5,"Shallow-water flatfish"
1995,"SFL1","Shallow Water Flatfish","flounder, starry","D","TRW",0,17.12,"Shallow-water flatfish"
1995,"SFL1","Shallow Water Flatfish","sole, English","D","TRW",0,7.3,"Shallow-water flatfish"
1995,"SFL1","Shallow Water Flatfish","sole, butter","R","TRW",0,160.54,"Shallow-water flatfish"
1995,"SFL1","Shallow Water Flatfish","sole, rock","D","TRW",0,729.63,"Shallow-water flatfish"
1995,"SFL1","Shallow Water Flatfish","sole, rock","R","TRW",0,3165.03,"Shallow-water flatfish"
1995,"SFL1","Shallow Water Flatfish","sole, sand","D","TRW",0,10.23,"Shallow-water flatfish"
1995,"SFL1","Shallow Water Flatfish","sole, yellowfin","D","TRW",0,17.62,"Shallow-water flatfish"
1995,"SLR3","Other Slope Rockfish","rockfish, sharpchin","D","TRW",0,182.7,"Slope rockfish"
1995,"SLR3","Other Slope Rockfish","rockfish, unspecified slope","D","TRW",0,571.07,"Slope rockfish"
1995,"SLR3","Other Slope Rockfish","rockfish, unspecified slope","R","TRW",0,23.62,"Slope rockfish"
1995,"SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","D","TRW",0,18.22,"Slope rockfish"
1995,"SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","R","HAL",0,27.74,"Slope rockfish"
1995,"SRRE","Shortraker/Rougheye Rockfish","rockfish, rougheye","R","TRW",0,32.85,"Slope rockfish"
1995,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","R","HAL",0,26.15,"Slope rockfish"
1995,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker","R","TRW",0,80.67,"Slope rockfish"
1995,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D","HAL",0,116.2,"Slope rockfish"
1995,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","D","TRW",0,181.77,"Slope rockfish"
1995,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R","HAL",0,62.56,"Slope rockfish"
1995,"SRRE","Shortraker/Rougheye Rockfish","rockfish, shortraker/rougheye","R","TRW",0,887.11,"Slope rockfish"
1995,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","HAL",0,38.3,"Thornyheads"
1995,"THDS","Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","TRW",0,133.82,"Thornyheads"
